generation,mean_fitness
951,1163.75
952,1164.485
953,1164.85
954,1164.85
955,1164.85
956,1169.885
957,1173.77
958,1173.96
959,1175.62
960,1175.62
961,1175.665
962,1178.525
963,1178.525
964,1178.525
965,1178.525
966,1178.525
967,1181.355
968,1181.355
969,1183.625
970,1183.625
971,1184.285
972,1184.285
973,1184.465
974,1184.97
975,1184.97
976,1184.97
977,1187.27
978,1189.68
979,1189.68
980,1189.68
981,1189.68
982,1190.34
983,1193.82
984,1194.435
985,1201.085
986,1201.73
987,1201.73
988,1202.285
989,1202.285
990,1203.965
991,1203.965
992,1204.7
993,1204.7
994,1204.7
995,1204.7
996,1204.7
997,1207.085
998,1209.595
999,1211.35
1000,1220.23
1001,1220.235
1002,1222.07
1003,1225.485
1004,1225.485
1005,1227.155
1006,1229.94
1007,1229.94
1008,1229.94
1009,1229.94
1010,1234.835
1011,1235.33
1012,1235.33
1013,1235.5
1014,1235.5
1015,1236.23
1016,1243.93
1017,1243.93
1018,1244.84
1019,1244.84
1020,1255.37
1021,1255.37
1022,1255.75
1023,1260.78
1024,1262.975
1025,1264.855
1026,1268.13
1027,1268.13
1028,1268.13
1029,1268.5
1030,1269.87
1031,1269.935
1032,1269.935
1033,1271.055
1034,1274.38
1035,1280.84
1036,1283.42
1037,1284.13
1038,1287.625
1039,1288.835
1040,1288.835
1041,1288.835
1042,1291.56
1043,1291.935
1044,1291.935
1045,1293.415
1046,1295.255
1047,1297.27
1048,1299.315
1049,1299.315
1050,1302.08
1051,1304.12
1052,1304.12
1053,1310.12
1054,1310.12
1055,1311.22
1056,1313.44
1057,1314.535
1058,1314.535
1059,1314.535
1060,1314.91
1061,1317.775
1062,1317.775
1063,1319.54
1064,1319.54
1065,1323.93
1066,1323.93
1067,1323.93
1068,1323.93
1069,1323.93
1070,1329.2
1071,1329.575
1072,1331.145
1073,1332.43
1074,1332.43
1075,1333.395
1076,1333.395
1077,1333.395
1078,1333.95
1079,1335.705
1080,1342.1
1081,1349.87
1082,1350.42
1083,1350.62
1084,1350.62
1085,1352.93
1086,1355.455
1087,1355.65
1088,1355.65
1089,1356.605
1090,1356.605
1091,1356.605
1092,1357.17
1093,1360.27
1094,1361.165
1095,1361.36
1096,1361.36
1097,1362.47
1098,1362.47
1099,1362.47
1100,1362.47
1101,1362.47
1102,1364.325
1103,1364.325
1104,1364.325
1105,1364.325
1106,1364.325
1107,1364.385
1108,1368.655
1109,1373.83
1110,1373.83
1111,1373.83
1112,1375.3
1113,1375.3
1114,1379.175
1115,1385.455
1116,1386.01
1117,1386.59
1118,1387.895
1119,1387.905
1120,1387.905
1121,1390.505
1122,1390.505
1123,1390.505
1124,1391.465
1125,1394.0
1126,1398.355
1127,1399.425
1128,1413.915
1129,1416.19
1130,1416.19
1131,1417.115
1132,1417.115
1133,1417.115
1134,1417.115
1135,1417.115
1136,1420.28
1137,1420.64
1138,1422.285
1139,1422.285
1140,1422.555
1141,1422.555
1142,1423.565
1143,1423.565
1144,1424.305
1145,1424.725
1146,1430.28
1147,1430.28
1148,1434.44
1149,1435.735
1150,1437.385
1151,1438.67
1152,1438.67
1153,1438.67
1154,1441.17
1155,1441.17
1156,1441.17
1157,1442.47
1158,1442.47
1159,1446.1
1160,1446.1
1161,1446.1
1162,1446.68
1163,1449.09
1164,1449.09
1165,1450.44
1166,1450.635
1167,1452.185
1168,1454.585
1169,1455.495
1170,1456.85
1171,1458.74
1172,1458.745
1173,1459.68
1174,1462.01
1175,1466.445
1176,1467.925
1177,1468.12
1178,1479.59
1179,1479.59
1180,1479.955
1181,1482.35
1182,1485.855
1183,1486.285
1184,1487.745
1185,1487.745
1186,1493.835
1187,1498.585
1188,1498.85
1189,1498.85
1190,1498.85
1191,1498.85
1192,1500.805
1193,1500.805
1194,1503.865
1195,1504.04
1196,1505.35
1197,1510.08
1198,1510.815
1199,1510.815
1200,1511.915
1201,1513.195
1202,1521.895
1203,1530.13
1204,1531.89
1205,1531.89
1206,1533.37
1207,1534.4
1208,1536.135
1209,1540.96
1210,1541.14
1211,1544.005
1212,1546.06
1213,1549.96
1214,1552.225
1215,1552.61
1216,1552.61
1217,1557.99
1218,1557.99
1219,1557.99
1220,1557.99
1221,1561.88
1222,1562.45
1223,1563.74
1224,1563.74
1225,1563.74
1226,1570.045
1227,1571.52
1228,1577.425
1229,1578.16
1230,1580.565
1231,1581.49
1232,1583.335
1233,1583.62
1234,1583.695
1235,1585.075
1236,1590.64
1237,1590.64
1238,1592.87
1239,1597.73
1240,1600.715
1241,1600.715
1242,1600.985
1243,1603.7
1244,1604.205
1245,1604.205
1246,1604.38
1247,1604.38
1248,1604.38
1249,1604.38
1250,1604.75
1251,1604.75
1252,1613.075
1253,1620.2
1254,1625.675
1255,1625.675
1256,1626.89
1257,1632.835
1258,1632.835
1259,1633.565
1260,1639.56
1261,1640.105
1262,1640.11
1263,1640.165
1264,1640.165
1265,1644.06
1266,1644.53
1267,1644.72
1268,1644.72
1269,1644.72
1270,1651.55
1271,1652.5
1272,1655.11
1273,1656.125
1274,1656.66
1275,1656.66
1276,1659.97
1277,1659.97
1278,1659.97
1279,1666.93
1280,1666.93
1281,1671.635
1282,1677.075
1283,1680.97
1284,1682.635
1285,1682.635
1286,1682.635
1287,1682.865
1288,1683.785
1289,1683.785
1290,1686.74
1291,1686.74
1292,1688.69
1293,1689.005
1294,1691.05
1295,1695.335
1296,1695.52
1297,1697.48
1298,1700.12
1299,1703.8
1300,1703.8
1301,1703.805
1302,1703.805
1303,1704.655
1304,1707.695
1305,1707.695
1306,1709.545
1307,1709.545
1308,1710.475
1309,1710.86
1310,1710.87
1311,1710.87
1312,1710.87
1313,1716.525
1314,1716.525
1315,1718.0
1316,1720.87
1317,1722.0
1318,1722.0
1319,1725.69
1320,1725.69
1321,1727.63
1322,1731.325
1323,1737.82
1324,1749.665
1325,1749.665
1326,1750.595
1327,1751.605
1328,1754.735
1329,1755.11
1330,1756.78
1331,1757.42
1332,1757.42
1333,1757.42
1334,1757.42
1335,1758.825
1336,1758.825
1337,1760.845
1338,1763.15
1339,1763.15
1340,1765.3
1341,1767.335
1342,1768.085
1343,1768.9
1344,1774.995
1345,1780.43
1346,1783.465
1347,1786.8
1348,1786.8
1349,1786.8
1350,1793.28
1351,1799.37
1352,1809.99
1353,1809.99
1354,1811.1
1355,1812.125
1356,1812.125
1357,1813.875
1358,1814.42
1359,1815.795
1360,1815.795
1361,1819.785
1362,1819.785
1363,1819.785
1364,1819.785
1365,1833.36
1366,1835.58
1367,1843.095
1368,1843.095
1369,1844.395
1370,1857.7
1371,1858.255
1372,1859.195
1373,1866.43
1374,1868.65
1375,1868.65
1376,1868.65
1377,1868.65
1378,1868.65
1379,1868.65
1380,1868.72
1381,1868.72
1382,1874.725
1383,1874.725
1384,1882.225
1385,1894.335
1386,1894.335
1387,1894.335
1388,1894.335
1389,1895.64
1390,1899.485
1391,1902.805
1392,1902.805
1393,1905.85
1394,1905.85
1395,1905.85
1396,1905.85
1397,1906.03
1398,1906.41
1399,1906.41
1400,1906.41
1401,1906.41
1402,1910.4
1403,1911.25
1404,1912.515
1405,1913.35
1406,1919.83
1407,1920.845
1408,1925.96
1409,1929.11
1410,1932.715
1411,1936.11
1412,1938.97
1413,1938.97
1414,1943.96
1415,1943.96
1416,1943.96
1417,1948.04
1418,1948.04
1419,1948.04
1420,1948.045
1421,1951.655
1422,1951.655
1423,1951.655
1424,1951.655
1425,1955.32
1426,1958.46
1427,1974.46
1428,1978.025
1429,1985.98
1430,1988.1
1431,1988.1
1432,1990.135
1433,1991.265
1434,1991.265
1435,1992.02
1436,1992.02
1437,1992.02
1438,1992.02
1439,1992.02
1440,1992.745
1441,1992.745
1442,1992.745
1443,1992.745
1444,1992.745
1445,1993.845
1446,1996.44
1447,1996.44
1448,1997.645
1449,2000.05
1450,2000.42
1451,2003.05
1452,2003.42
1453,2004.805
1454,2006.375
1455,2007.995
1456,2007.995
1457,2007.995
1458,2007.995
1459,2011.885
1460,2012.12
1461,2013.785
1462,2015.085
1463,2015.085
1464,2020.435
1465,2020.435
1466,2020.435
1467,2020.435
1468,2024.585
1469,2024.59
1470,2027.08
1471,2032.25
1472,2032.25
1473,2032.25
1474,2032.25
1475,2033.72
1476,2033.72
1477,2035.235
1478,2037.165
1479,2041.67
1480,2045.74
1481,2056.79
1482,2058.47
1483,2058.655
1484,2066.965
1485,2067.525
1486,2067.525
1487,2067.525
1488,2073.0
1489,2073.0
1490,2078.255
1491,2083.795
1492,2084.265
1493,2084.265
1494,2084.265
1495,2085.09
1496,2096.95
1497,2096.95
1498,2105.415
1499,2107.445
1500,2110.225
1501,2112.27
1502,2113.845
1503,2120.965
1504,2123.555
1505,2124.105
1506,2125.35
1507,2125.35
1508,2126.19
1509,2128.6
1510,2128.605
1511,2129.715
1512,2130.26
1513,2134.695
1514,2134.695
1515,2134.695
1516,2135.425
1517,2135.425
1518,2135.425
1519,2135.8
1520,2135.8
1521,2139.765
1522,2145.735
1523,2145.735
1524,2158.85
1525,2158.93
1526,2158.93
1527,2162.725
1528,2163.74
1529,2163.74
1530,2163.74
1531,2168.84
1532,2168.84
1533,2172.99
1534,2179.005
1535,2179.005
1536,2179.555
1537,2189.655
1538,2194.095
1539,2199.65
1540,2201.32
1541,2202.37
1542,2202.96
1543,2202.96
1544,2205.435
1545,2210.155
1546,2211.065
1547,2211.24
1548,2211.24
1549,2212.185
1550,2220.22
1551,2220.22
1552,2225.285
1553,2225.285
1554,2225.285
1555,2225.285
1556,2226.68
1557,2226.68
1558,2226.68
1559,2226.68
1560,2231.03
1561,2235.73
1562,2235.73
1563,2235.73
1564,2236.055
1565,2236.055
1566,2238.64
1567,2240.31
1568,2240.31
1569,2241.215
1570,2241.755
1571,2243.04
1572,2243.04
1573,2245.955
1574,2245.955
1575,2245.955
1576,2246.61
1577,2247.92
1578,2247.92
1579,2249.205
1580,2249.205
1581,2249.205
1582,2251.795
1583,2256.235
1584,2256.235
1585,2262.035
1586,2262.035
1587,2268.415
1588,2268.415
1589,2268.415
1590,2268.415
1591,2268.415
1592,2268.415
1593,2268.415
1594,2271.375
1595,2272.31
1596,2277.675
1597,2278.225
1598,2281.55
1599,2281.55
1600,2281.55
1601,2282.11
1602,2283.395
1603,2283.955
1604,2290.155
1605,2295.63
1606,2300.075
1607,2303.055
1608,2303.055
1609,2303.055
1610,2305.835
1611,2310.555
1612,2310.555
1613,2310.555
1614,2310.555
1615,2310.555
1616,2310.555
1617,2310.555
1618,2311.465
1619,2311.465
1620,2320.36
1621,2320.36
1622,2321.375
1623,2321.375
1624,2323.41
1625,2323.41
1626,2326.33
1627,2326.33
1628,2326.33
1629,2326.33
1630,2326.33
1631,2326.33
1632,2327.165
1633,2329.96
1634,2330.33
1635,2330.33
1636,2330.33
1637,2330.33
1638,2331.805
1639,2331.805
1640,2331.805
1641,2333.285
1642,2333.285
1643,2335.575
1644,2339.28
1645,2339.28
1646,2343.925
1647,2344.02
1648,2346.345
1649,2346.345
1650,2346.345
1651,2346.345
1652,2346.35
1653,2346.35
1654,2354.045
1655,2354.045
1656,2360.715
1657,2360.715
1658,2364.775
1659,2366.175
1660,2366.175
1661,2366.175
1662,2368.395
1663,2368.395
1664,2368.395
1665,2370.86
1666,2371.6
1667,2371.9
1668,2373.56
1669,2374.305
1670,2374.855
1671,2374.855
1672,2374.855
1673,2377.635
1674,2377.635
1675,2381.99
1676,2388.12
1677,2389.88
1678,2389.88
1679,2390.13
1680,2390.95
1681,2396.135
1682,2396.135
1683,2397.045
1684,2400.185
1685,2406.005
1686,2409.32
1687,2413.37
1688,2413.37
1689,2414.675
1690,2421.515
1691,2425.395
1692,2427.245
1693,2429.57
1694,2429.57
1695,2430.685
1696,2432.905
1697,2432.905
1698,2432.91
1699,2434.195
1700,2434.195
1701,2434.195
1702,2434.195
1703,2434.195
1704,2435.02
1705,2435.485
1706,2435.485
1707,2435.485
1708,2436.135
1709,2436.79
1710,2438.545
1711,2438.545
1712,2438.545
1713,2438.695
1714,2438.695
1715,2438.695
1716,2443.71
1717,2448.165
1718,2450.83
1719,2450.83
1720,2451.295
1721,2451.295
1722,2451.295
1723,2451.295
1724,2451.295
1725,2451.295
1726,2451.295
1727,2451.295
1728,2451.295
1729,2451.295
1730,2451.295
1731,2452.74
1732,2455.71
1733,2457.36
1734,2457.36
1735,2460.38
1736,2460.845
1737,2460.845
1738,2464.17
1739,2466.565
1740,2468.05
1741,2468.97
1742,2473.135
1743,2474.81
1744,2478.965
1745,2479.705
1746,2479.705
1747,2479.705
1748,2481.365
1749,2482.37
1750,2485.145
1751,2485.145
1752,2489.695
1753,2489.695
1754,2491.925
1755,2497.56
1756,2497.56
1757,2498.02
1758,2503.765
1759,2503.765
1760,2503.765
1761,2503.765
1762,2504.63
1763,2507.685
1764,2507.685
1765,2507.685
1766,2507.685
1767,2507.685
1768,2514.345
1769,2516.095
1770,2516.095
1771,2518.6
1772,2520.73
1773,2522.785
1774,2525.56
1775,2526.355
1776,2526.355
1777,2526.355
1778,2529.38
1779,2529.38
1780,2530.125
1781,2532.895
1782,2532.895
1783,2540.955
1784,2540.955
1785,2540.955
1786,2543.74
1787,2544.855
1788,2544.86
1789,2544.86
1790,2544.86
1791,2544.86
1792,2550.415
1793,2550.415
1794,2550.415
1795,2550.415
1796,2551.7
1797,2560.275
1798,2560.275
1799,2563.05
1800,2563.05
1801,2565.18
1802,2567.22
1803,2567.22
1804,2567.22
1805,2579.06
1806,2583.315
1807,2585.345
1808,2585.435
1809,2585.435
1810,2585.435
1811,2585.435
1812,2585.435
1813,2585.435
1814,2589.415
1815,2589.415
1816,2594.405
1817,2594.405
1818,2594.405
1819,2595.885
1820,2595.885
1821,2597.325
1822,2597.325
1823,2597.325
1824,2598.425
1825,2598.425
1826,2598.425
1827,2600.095
1828,2601.855
1829,2602.15
1830,2602.52
1831,2602.52
1832,2602.52
1833,2602.52
1834,2602.52
1835,2611.02
1836,2612.235
1837,2612.235
1838,2612.235
1839,2612.235
1840,2612.235
1841,2612.235
1842,2612.78
1843,2612.78
1844,2612.78
1845,2612.78
1846,2613.815
1847,2621.86
1848,2621.86
1849,2621.86
1850,2622.31
1851,2622.31
1852,2622.31
1853,2622.31
1854,2626.12
1855,2626.12
1856,2629.085
1857,2632.045
1858,2632.045
1859,2632.605
1860,2632.605
1861,2632.605
1862,2633.255
1863,2640.47
1864,2640.47
1865,2640.47
1866,2640.65
1867,2643.21
1868,2643.21
1869,2645.42
1870,2649.125
1871,2652.81
1872,2654.675
1873,2654.675
1874,2654.675
1875,2654.78
1876,2656.465
1877,2660.705
1878,2660.705
1879,2660.98
1880,2672.905
1881,2672.905
1882,2672.905
1883,2685.565
1884,2687.5
1885,2687.5
1886,2693.405
1887,2694.325
1888,2694.325
1889,2694.325
1890,2694.325
1891,2704.125
1892,2705.885
1893,2705.885
1894,2711.06
1895,2711.06
1896,2713.365
1897,2713.365
1898,2713.365
1899,2713.365
1900,2713.365
1901,2713.375
1902,2713.375
1903,2730.125
1904,2730.125
1905,2730.125
1906,2741.675
1907,2741.675
1908,2742.215
1909,2742.215
1910,2742.215
1911,2747.29
1912,2747.29
1913,2747.29
1914,2749.24
1915,2757.14
1916,2757.52
1917,2757.52
1918,2757.52
1919,2760.66
1920,2760.66
1921,2760.66
1922,2760.66
1923,2760.66
1924,2763.23
1925,2769.47
1926,2777.24
1927,2777.24
1928,2778.54
1929,2778.54
1930,2788.535
1931,2788.535
1932,2788.535
1933,2788.535
1934,2797.155
1935,2797.155
1936,2798.45
1937,2798.45
1938,2798.45
1939,2798.45
1940,2798.45
1941,2801.96
1942,2801.96
1943,2801.96
1944,2805.29
1945,2819.9
1946,2819.9
1947,2821.92
1948,2823.41
1949,2823.41
1950,2826.925
1951,2826.925
1952,2826.925
1953,2826.925
1954,2826.925
1955,2829.895
1956,2829.895
1957,2829.895
1958,2829.895
1959,2830.535
1960,2830.91
1961,2830.91
1962,2833.225
1963,2841.1
1964,2843.035
1965,2843.035
1966,2843.2
1967,2843.2
1968,2845.405
1969,2850.39
1970,2850.39
1971,2850.39
1972,2850.39
