generation,mean_fitness
0,36.9
1,45.65
2,71.47
3,130.38
4,152.57
5,212.74
6,288.91
7,295.71
8,355.9
9,359.99
10,457.58
11,463.9
12,588.86
13,635.7
14,645.52
15,752.81
16,763.21
17,989.67
18,1157.16
19,1266.95
20,1292.71
21,1347.89
22,1356.24
23,1380.12
24,1437.1
25,1603.07
26,1708.21
27,1767.43
28,1827.64
29,1937.43
30,2057.36
31,2113.13
32,2261.74
33,2307.94
34,2388.04
35,2453.39
36,2516.38
37,2581.96
38,2700.93
39,2703.21
40,2715.81
41,2715.86
42,2740.7
43,2844.54
44,2941.3
45,3052.1
46,3053.07
47,3054.54
48,3056.65
49,3108.9
50,3167.76
51,3275.66
52,3276.8
53,3366.91
54,3429.53
55,3435.4
56,3548.72
57,3610.41
58,3674.87
59,3729.78
60,3798.7
61,3815.82
62,3860.36
63,3895.59
64,4025.73
65,4078.33
66,4108.69
67,4221.94
68,4308.6
69,4400.01
70,4429.54
71,4448.78
72,4488.25
73,4525.97
74,4525.99
75,4540.07
76,4542.22
77,4598.01
78,4649.71
79,4652.31
80,4657.91
81,4689.81
82,4785.69
83,4845.98
84,4950.83
85,4950.83
86,4991.94
87,4991.94
88,4997.09
89,4999.7
90,5000.79
91,5000.81
92,5003.77
93,5057.95
94,5062.47
95,5062.47
96,5095.13
97,5118.31
98,5158.34
99,5166.86
