generation,mean_fitness
0,31.13
1,31.29
2,34.0
3,39.83
4,42.31
5,47.28
6,49.33
7,107.64
8,164.65
9,177.33
10,180.37
11,181.35
12,182.25
13,183.9
14,186.8
15,356.91
16,414.83
17,471.34
18,529.86
19,530.84
20,532.9
21,534.45
22,592.25
23,594.36
24,595.77
25,596.1
26,599.9
27,655.59
28,655.74
29,658.24
30,664.28
31,667.9
32,688.55
33,746.58
34,893.81
35,899.12
36,999.96
37,1007.44
38,1016.85
39,1024.5
40,1048.34
41,1049.23
42,1162.87
43,1291.56
44,1350.33
45,1459.89
46,1480.36
47,1482.21
48,1494.46
49,1511.93
50,1565.99
51,1587.07
52,1643.44
53,1746.83
54,1800.68
55,1872.45
56,1922.2
57,1981.29
58,2051.1
59,2051.38
60,2099.67
61,2218.09
62,2278.31
63,2382.81
64,2438.26
65,2539.31
66,2586.69
67,2592.22
68,2602.48
69,2657.14
70,2697.09
71,2697.09
72,2752.61
73,2799.2
74,2800.97
75,2816.41
76,2967.71
77,3108.66
78,3120.54
79,3120.61
80,3176.91
81,3177.18
82,3243.44
83,3276.96
84,3325.06
85,3383.12
86,3383.59
87,3429.39
88,3483.34
89,3521.91
90,3581.72
91,3631.94
92,3632.6
93,3632.6
94,3640.29
95,3694.94
96,3701.56
97,3757.36
98,3757.57
99,3759.29
100,3764.83
101,3765.65
102,3821.18
103,3833.02
104,3833.07
105,3855.3
106,3855.4
107,3896.48
108,3896.48
109,3926.56
110,3942.4
111,3942.51
112,3943.05
113,3943.05
114,3943.06
115,3987.13
116,4043.7
117,4043.7
118,4078.33
119,4131.9
120,4156.96
121,4173.65
122,4207.22
123,4207.26
124,4207.57
125,4207.57
126,4258.6
127,4293.86
128,4293.86
129,4293.86
130,4293.86
131,4294.21
132,4294.21
133,4357.11
134,4453.07
135,4468.65
136,4469.39
137,4470.87
138,4503.84
139,4531.94
140,4579.76
141,4579.76
142,4579.77
143,4633.09
144,4633.09
145,4633.09
146,4686.8
147,4692.39
148,4692.71
149,4693.48
150,4696.84
151,4747.55
152,4747.55
153,4786.32
154,4786.33
155,4786.33
156,4836.19
157,4836.19
158,4843.95
159,4843.95
160,4843.95
161,4953.66
162,4955.11
163,4955.11
164,5018.44
165,5018.44
166,5040.28
167,5040.28
168,5041.01
169,5041.01
170,5041.01
171,5041.01
172,5041.01
173,5042.13
174,5042.13
175,5047.67
176,5047.67
177,5100.27
178,5100.27
179,5152.09
180,5152.1
181,5152.1
182,5152.1
183,5193.87
184,5193.87
185,5193.87
186,5193.87
187,5193.87
188,5249.11
189,5249.11
190,5249.11
191,5340.75
192,5340.75
193,5340.75
194,5340.75
195,5340.75
196,5340.75
197,5340.75
198,5340.75
199,5340.75
200,5340.75
201,5340.75
202,5340.75
203,5340.75
204,5340.75
205,5340.75
206,5340.75
207,5340.75
208,5340.75
209,5340.75
210,5340.75
211,5340.75
212,5340.75
213,5351.1
214,5351.1
215,5353.27
216,5353.27
217,5353.27
218,5353.27
219,5353.27
220,5353.27
221,5353.27
222,5353.27
223,5353.27
224,5353.27
225,5353.27
226,5353.27
227,5353.27
228,5353.27
229,5353.27
230,5353.27
231,5353.27
232,5353.27
233,5353.27
234,5353.27
235,5353.27
236,5353.27
237,5353.27
238,5353.27
239,5353.27
240,5353.27
241,5353.27
242,5353.27
243,5353.27
244,5353.27
245,5353.27
246,5353.27
247,5353.27
248,5353.27
249,5353.27
250,5354.03
251,5354.03
252,5354.03
253,5354.03
254,5354.03
255,5354.03
256,5354.03
257,5354.03
258,5354.03
259,5354.03
260,5354.03
261,5354.03
262,5354.03
263,5354.03
264,5354.03
265,5354.03
266,5354.03
267,5354.03
268,5354.03
269,5354.03
270,5406.93
271,5406.93
272,5406.93
273,5406.93
274,5406.93
275,5406.93
276,5406.93
277,5406.93
278,5406.93
279,5406.93
280,5406.93
281,5406.93
282,5406.93
283,5406.93
284,5406.93
285,5406.93
286,5406.93
287,5406.93
288,5406.93
289,5406.93
290,5406.93
291,5406.93
292,5406.93
293,5406.93
294,5406.93
295,5406.93
296,5406.93
297,5406.93
298,5406.93
299,5406.93
