generation,mean_fitness
0,36.03
1,97.95
2,105.0
3,111.38
4,118.42
5,126.13
6,134.19
7,150.99
8,158.54
9,165.37
10,166.58
11,173.31
12,177.57
13,182.98
14,183.37
15,192.02
16,196.77
17,244.76
18,302.23
19,373.05
20,384.45
21,479.52
22,488.22
23,544.1
24,603.29
25,604.02
26,604.77
27,606.58
28,650.18
29,654.37
30,656.09
31,670.73
32,699.58
33,704.52
34,733.89
35,734.98
36,735.42
37,799.35
38,801.39
39,912.34
40,914.37
41,926.84
42,995.65
43,997.38
44,997.44
45,997.6
46,1035.3
47,1054.49
48,1055.98
49,1098.07
50,1219.28
51,1220.75
52,1223.0
53,1223.03
54,1224.89
55,1225.5
56,1228.74
57,1249.1
58,1250.59
59,1280.9
60,1287.83
61,1353.89
62,1353.9
63,1360.39
64,1360.39
65,1394.7
66,1416.96
67,1504.94
68,1566.61
69,1622.44
70,1622.72
71,1622.79
72,1625.02
73,1721.65
74,1723.47
75,1725.39
76,1772.61
77,1827.8
78,1907.26
79,1962.9
80,1962.9
81,1969.47
82,1969.47
83,1970.96
84,2075.99
85,2081.97
86,2081.97
87,2089.81
88,2161.38
89,2161.82
90,2161.82
91,2162.1
92,2169.14
93,2170.77
94,2199.33
95,2205.04
96,2208.02
97,2237.35
98,2331.33
99,2408.68
100,2520.12
101,2558.49
102,2618.91
103,2682.46
104,2737.98
105,2746.18
106,2746.55
107,2786.8
108,2786.81
109,2869.33
110,2870.05
111,2871.54
112,2898.75
113,2908.7
114,2909.87
115,2917.9
116,2986.16
117,2986.16
118,3029.03
119,3084.15
120,3142.46
121,3167.74
122,3170.82
123,3194.39
124,3274.83
125,3302.25
126,3303.01
127,3399.53
128,3442.28
129,3503.82
130,3521.25
131,3587.24
132,3656.78
133,3664.91
134,3670.86
135,3816.2
136,3816.72
137,3853.24
138,3853.24
139,3929.05
140,3961.9
141,4011.74
142,4039.81
143,4041.96
144,4042.32
145,4051.37
146,4152.0
147,4152.34
148,4187.4
149,4249.74
150,4305.21
151,4401.6
152,4408.07
153,4408.07
154,4425.4
155,4425.4
156,4499.83
157,4559.51
158,4559.51
159,4584.74
160,4603.15
161,4603.53
162,4640.87
163,4642.36
164,4644.74
165,4708.23
166,4708.23
167,4815.9
168,4822.94
169,4829.19
170,4829.31
171,4844.16
172,4844.16
173,4904.08
174,4904.08
175,4904.08
176,4904.08
177,4904.45
178,4925.18
179,4925.18
180,4925.18
181,4926.65
182,4951.24
183,4951.24
184,4951.7
185,4952.78
186,4969.06
187,4969.06
188,4985.27
189,5033.64
190,5033.64
191,5061.66
192,5064.63
193,5064.63
194,5064.63
195,5114.84
196,5114.84
197,5114.84
198,5114.84
199,5207.29
200,5247.53
201,5247.53
202,5247.53
203,5249.43
204,5249.43
205,5291.56
206,5291.56
207,5291.56
208,5291.56
209,5291.56
210,5307.02
211,5307.02
212,5307.02
213,5307.02
214,5309.24
215,5309.24
216,5309.24
217,5309.24
218,5310.01
219,5310.01
220,5310.01
221,5310.01
222,5364.79
223,5364.79
224,5364.8
225,5434.43
226,5434.43
227,5458.84
228,5458.84
229,5458.84
230,5458.84
231,5458.84
232,5458.84
233,5463.29
234,5463.29
235,5476.25
236,5476.25
237,5476.25
238,5477.75
239,5516.5
240,5516.5
241,5521.7
242,5521.7
243,5521.7
244,5523.81
245,5523.81
246,5523.81
247,5523.81
248,5548.24
249,5548.24
250,5548.24
251,5548.24
252,5548.24
253,5589.57
254,5600.56
255,5600.56
256,5600.56
257,5600.56
258,5600.56
259,5600.56
260,5600.56
261,5600.56
262,5615.76
263,5615.76
264,5615.76
265,5615.76
266,5615.76
267,5615.76
268,5615.76
269,5615.76
270,5659.0
271,5659.0
272,5659.0
273,5659.0
274,5659.0
275,5659.0
276,5659.0
277,5659.0
278,5659.0
279,5659.0
280,5659.0
281,5659.0
282,5659.0
283,5659.0
284,5659.0
285,5659.0
286,5659.0
287,5659.0
288,5659.0
289,5659.0
290,5659.0
291,5659.0
292,5659.0
293,5659.0
294,5659.0
295,5659.0
296,5659.0
297,5659.0
298,5659.0
299,5659.0
