generation,mean_fitness
0,37.45
1,41.61
2,43.5
3,47.9
4,50.41
5,55.58
6,64.44
7,74.53
8,81.64
9,154.86
10,173.61
11,178.48
12,185.36
13,187.83
14,192.66
15,196.34
16,199.37
17,209.71
18,265.53
19,268.21
20,273.49
21,274.01
22,276.48
23,336.81
24,402.96
25,463.03
26,531.89
27,564.82
28,588.83
29,661.82
30,678.76
31,690.25
32,766.03
33,869.76
34,871.6
35,1000.0
36,1049.0
37,1137.3
38,1305.1
39,1375.23
40,1498.61
41,1521.89
42,1581.33
43,1653.9
44,1761.86
45,1820.74
46,1934.51
47,1987.06
48,2042.26
49,2042.46
50,2042.7
51,2042.75
52,2069.0
53,2097.82
54,2101.37
55,2156.44
56,2165.86
57,2270.17
58,2345.02
59,2349.37
60,2372.77
61,2408.22
62,2476.4
63,2572.18
64,2620.99
65,2695.64
66,2716.82
67,2750.41
68,2804.53
69,2879.01
70,2889.54
71,2977.95
72,3042.42
73,3067.11
74,3124.77
75,3169.8
76,3217.3
77,3218.21
78,3259.14
79,3313.69
80,3322.25
81,3431.02
82,3461.61
83,3516.29
84,3527.93
85,3574.77
86,3575.93
87,3707.79
88,3816.49
89,3866.82
90,3871.62
91,4022.07
92,4093.79
93,4110.39
94,4233.63
95,4276.32
96,4285.49
97,4337.56
98,4424.94
99,4496.1
100,4510.74
101,4551.89
102,4595.82
103,4614.32
104,4614.55
105,4706.25
106,4780.19
107,4780.19
108,4823.01
109,4823.01
110,4872.64
111,4880.13
112,5020.11
113,5020.11
114,5027.14
115,5066.27
116,5066.27
117,5103.36
118,5149.22
119,5149.22
120,5149.22
121,5149.22
122,5149.22
123,5159.74
124,5163.43
125,5163.43
126,5214.89
127,5215.98
128,5215.98
129,5215.98
130,5215.98
131,5259.18
132,5283.0
133,5283.0
134,5283.0
135,5283.0
136,5283.0
137,5283.0
138,5288.63
139,5288.63
140,5288.63
141,5288.63
142,5292.33
143,5310.46
144,5311.47
145,5361.78
146,5425.4
147,5425.4
148,5441.58
149,5441.58
150,5441.58
151,5441.58
152,5441.58
153,5441.58
154,5441.58
155,5441.58
156,5441.58
157,5441.58
158,5441.58
159,5457.39
160,5459.14
161,5459.14
162,5459.14
163,5459.14
164,5508.46
165,5508.46
166,5508.46
167,5508.46
168,5508.46
169,5508.46
170,5508.46
171,5508.46
172,5508.46
173,5508.46
174,5508.46
175,5508.46
176,5508.46
177,5508.46
178,5508.61
179,5508.61
180,5508.61
181,5508.61
182,5508.61
183,5508.61
184,5508.61
185,5508.61
186,5508.61
187,5508.61
188,5508.61
189,5508.61
190,5508.61
191,5508.61
192,5508.61
193,5508.61
194,5508.61
195,5508.61
196,5508.61
197,5508.61
198,5508.61
199,5508.61
200,5509.34
201,5509.34
202,5509.34
203,5509.34
204,5509.34
205,5509.34
206,5509.34
207,5509.34
208,5509.34
209,5509.34
210,5509.34
211,5509.34
212,5509.34
213,5509.34
214,5509.34
215,5509.34
216,5509.34
217,5509.34
218,5509.34
219,5559.58
220,5608.4
221,5608.4
222,5608.4
223,5608.4
224,5608.4
225,5608.4
226,5608.4
227,5608.4
228,5608.4
229,5608.4
230,5608.4
231,5608.4
232,5608.4
233,5608.4
234,5608.4
235,5608.4
236,5608.4
237,5608.4
238,5608.4
239,5608.4
240,5608.4
241,5608.4
242,5608.4
243,5608.4
244,5608.4
245,5608.4
246,5608.4
247,5608.4
248,5608.4
249,5608.4
250,5608.4
251,5608.4
252,5614.17
253,5614.17
254,5614.17
255,5614.17
256,5614.17
257,5614.17
258,5614.17
259,5614.17
260,5614.17
261,5614.17
262,5614.17
263,5614.17
264,5614.17
265,5614.17
266,5614.17
267,5614.17
268,5614.17
269,5614.17
270,5614.17
271,5614.17
272,5614.17
273,5614.17
274,5614.17
275,5614.17
276,5614.17
277,5614.17
278,5614.17
279,5614.17
280,5614.17
281,5614.17
282,5614.17
283,5614.17
284,5614.17
285,5614.17
286,5614.17
287,5646.06
288,5646.06
289,5646.06
290,5646.06
291,5646.06
292,5646.06
293,5646.06
294,5646.06
295,5646.06
296,5646.06
297,5646.06
298,5646.06
299,5646.06
