generation,mean_fitness
0,39.66
1,58.99
2,67.85
3,72.39
4,76.46
5,80.53
6,87.3
7,90.99
8,97.05
9,100.42
10,159.54
11,163.06
12,170.43
13,173.7
14,175.67
15,178.59
16,179.57
17,179.9
18,182.88
19,240.16
20,242.35
21,243.21
22,244.36
23,244.74
24,244.93
25,244.94
26,245.09
27,245.37
28,302.0
29,302.86
30,302.94
31,328.49
32,328.77
33,329.23
34,329.6
35,349.52
36,349.54
37,349.78
38,349.78
39,405.21
40,405.65
41,405.88
42,462.2
43,462.54
44,518.07
45,574.25
46,684.09
47,739.81
48,739.87
49,739.87
50,739.87
51,740.14
52,740.14
53,740.14
54,740.14
55,796.69
56,796.69
57,796.69
58,802.81
59,802.81
60,802.81
61,802.81
62,802.81
63,803.47
64,859.0
65,859.3
66,859.57
67,859.67
68,859.67
69,860.04
70,860.05
71,860.05
72,860.49
73,860.49
74,861.0
75,861.04
76,861.11
77,861.11
78,861.85
79,861.85
80,861.85
81,861.85
82,861.85
83,861.86
84,861.91
85,861.99
86,917.49
87,917.74
88,918.16
89,918.16
90,918.47
91,918.95
92,919.05
93,919.05
94,919.36
95,919.45
96,919.45
97,919.45
98,972.31
99,972.33
