generation,mean_fitness
0,38.64
1,42.89
2,51.11
3,56.88
4,64.09
5,65.0
6,69.37
7,76.42
8,83.65
9,84.85
10,88.38
11,93.43
12,96.64
13,100.33
14,100.5
15,104.62
16,108.46
17,113.43
18,124.7
19,236.24
20,237.51
21,237.73
22,238.07
23,240.18
24,241.06
25,243.23
26,244.44
27,244.71
28,245.62
29,246.33
30,247.42
31,248.04
32,251.24
33,251.28
34,251.6
35,252.01
36,252.27
37,252.59
38,252.59
39,255.51
40,255.92
41,255.94
42,257.34
43,257.4
44,283.75
45,283.82
46,284.13
47,284.92
48,285.2
49,285.22
50,285.65
51,285.97
52,286.26
53,286.6
54,286.6
55,288.06
56,288.14
57,289.37
58,299.73
59,300.07
60,301.26
61,301.35
62,301.59
63,303.26
64,303.91
65,303.94
66,303.94
67,303.96
68,304.22
69,309.93
70,312.09
71,312.09
72,312.1
73,338.18
74,338.81
75,345.51
76,345.51
77,398.85
78,398.85
79,456.82
80,457.11
81,457.12
82,461.14
83,461.53
84,516.97
85,516.97
86,522.51
87,522.51
88,522.56
89,522.9
90,522.94
91,522.94
92,522.94
93,525.51
94,527.64
95,528.18
96,528.18
97,528.4
98,529.29
99,529.29
