generation,mean_fitness
0,31.17
1,33.04
2,35.46
3,93.88
4,113.86
5,173.36
6,294.75
7,300.54
8,327.18
9,330.25
10,391.44
11,395.07
12,457.06
13,459.69
14,463.61
15,468.64
16,471.1
17,478.44
18,480.93
19,481.26
20,482.22
21,484.9
22,486.38
23,490.15
24,490.17
25,496.09
26,496.25
27,497.96
28,554.72
29,556.35
30,557.15
31,558.28
32,558.34
33,614.3
34,614.54
35,614.7
36,614.78
37,616.07
38,616.29
39,616.59
40,616.89
41,617.93
42,618.29
43,618.69
44,618.88
45,618.89
46,619.03
47,619.03
48,619.13
49,619.18
50,619.18
51,619.26
52,619.27
53,620.08
54,675.31
55,731.56
56,731.57
57,731.57
58,732.27
59,732.67
60,732.68
61,732.68
62,732.81
63,733.18
64,733.29
65,734.11
66,734.11
67,734.11
68,734.12
69,736.75
70,737.74
71,737.81
72,737.81
73,737.81
74,737.81
75,737.82
76,737.82
77,738.46
78,744.3
79,744.3
80,744.3
81,744.32
82,744.32
83,744.55
84,744.55
85,744.55
86,744.62
87,745.09
88,745.09
89,745.11
90,745.11
91,745.14
92,745.55
93,745.55
94,780.73
95,781.33
96,781.33
97,781.34
98,781.54
99,781.75
100,781.75
101,781.84
102,781.84
103,837.64
104,837.64
105,837.92
106,837.92
107,837.92
108,838.01
109,838.01
110,838.01
111,838.28
112,838.28
113,838.28
114,838.28
115,843.06
116,843.07
117,843.18
118,846.11
119,846.11
120,846.11
121,846.11
122,846.72
123,846.72
124,846.77
125,858.77
126,870.66
127,870.66
128,925.86
129,925.86
130,926.71
131,928.88
132,928.89
133,928.89
134,928.89
135,928.89
136,928.89
137,928.89
138,936.59
139,936.59
140,936.59
141,936.64
142,936.64
143,937.27
144,937.92
145,937.92
146,937.92
147,937.92
148,938.67
149,938.93
150,938.96
151,938.96
152,938.96
153,938.96
154,938.96
155,939.72
156,939.92
157,939.98
158,939.98
159,939.98
160,940.23
161,996.96
162,996.97
163,997.21
164,997.21
165,997.21
166,997.54
167,1006.47
168,1006.47
169,1006.47
170,1006.67
171,1011.54
172,1011.54
173,1011.54
174,1011.54
175,1011.62
176,1011.62
177,1011.62
178,1011.62
179,1011.62
180,1011.62
181,1011.62
182,1068.46
183,1068.47
184,1069.3
185,1073.36
186,1073.36
187,1073.36
188,1073.57
189,1073.57
190,1073.57
191,1122.3
192,1125.17
193,1125.19
194,1125.25
195,1125.33
196,1125.33
197,1125.33
198,1125.56
199,1125.56
200,1125.56
201,1133.51
202,1133.51
203,1135.46
204,1135.46
205,1135.46
206,1135.46
207,1135.51
208,1135.51
209,1135.51
210,1136.22
211,1136.22
212,1136.22
213,1136.22
214,1136.22
215,1136.22
216,1136.22
217,1136.22
218,1136.56
219,1136.6
220,1136.6
221,1136.65
222,1136.65
223,1136.65
224,1136.65
225,1190.02
226,1190.02
227,1190.02
228,1190.02
229,1190.3
230,1190.3
231,1190.3
232,1190.3
233,1190.3
234,1190.3
235,1190.3
236,1190.33
237,1192.04
238,1192.04
239,1192.04
240,1192.15
241,1192.15
242,1192.15
243,1192.15
244,1192.15
245,1192.68
246,1192.68
247,1192.68
248,1192.71
249,1192.71
250,1192.71
251,1192.71
252,1192.71
253,1192.71
254,1192.71
255,1192.71
256,1199.57
257,1199.57
258,1199.85
259,1204.88
260,1204.9
261,1204.92
262,1204.92
263,1204.92
264,1204.92
265,1204.92
266,1260.51
267,1260.52
268,1260.52
269,1260.52
270,1260.52
271,1260.55
272,1262.79
273,1263.19
274,1264.69
275,1264.69
276,1268.7
277,1268.7
278,1268.7
279,1268.7
280,1268.7
281,1268.7
282,1268.7
283,1268.7
284,1270.5
285,1270.74
286,1270.74
287,1270.74
288,1271.12
289,1271.12
290,1271.12
291,1271.12
292,1271.37
293,1271.38
294,1271.38
295,1299.24
296,1299.27
297,1299.27
298,1299.27
299,1299.35
