generation,mean_fitness
generation,mean_fitness
0,37.175
1,40.82
2,45.33
3,52.83
4,56.39
5,62.98
6,69.19
7,74.57
8,79.53
9,83.805
10,89.075
11,91.935
12,98.875
13,103.03
14,108.34
15,110.89
16,115.3
17,120.01
18,121.9
19,123.47
20,129.53
21,131.635
22,133.81
23,136.575
24,137.435
25,138.665
26,141.96
27,142.885
28,145.81
29,147.12
30,148.48
31,155.57
32,160.195
33,165.56
34,166.115
35,170.965
36,172.105
37,173.18
38,174.465
39,178.325
40,179.775
41,182.07
42,182.56
43,183.75
44,184.87
45,187.765
46,188.55
47,193.135
48,195.555
49,199.24
50,200.39
51,201.27
52,202.125
53,203.895
54,205.82
55,208.08
56,208.31
57,208.36
58,209.315
59,211.225
60,216.455
61,218.47
62,221.085
63,223.5
64,224.12
65,227.945
66,230.14
67,230.57
68,232.65
69,232.66
70,232.72
71,234.445
72,235.715
73,236.02
74,236.38
75,239.015
76,240.775
77,242.785
78,243.645
79,243.77
80,244.86
81,247.44
82,249.565
83,252.57
84,253.51
85,256.225
86,256.955
87,258.18
88,261.085
89,261.415
90,267.795
91,269.315
92,270.295
93,272.13
94,272.285
95,272.905
96,273.71
97,274.455
98,275.865
99,278.945
100,278.945
101,279.87
102,281.915
103,282.9
104,283.53
105,284.335
106,285.67
107,285.85
108,289.54
109,289.685
110,289.81
111,290.74
112,292.21
113,292.51
114,294.11
115,294.3
116,294.745
117,296.185
118,297.745
119,301.435
120,302.475
121,302.485
122,302.485
123,303.405
124,303.85
125,305.45
126,308.31
127,308.405
128,311.615
129,312.63
130,315.625
131,319.53
132,321.87
133,328.95
134,329.895
135,330.04
136,332.025
137,335.035
138,335.97
139,336.055
140,336.535
141,336.535
142,336.945
143,336.945
144,337.51
145,340.19
146,341.36
147,341.575
148,342.505
149,343.255
150,344.655
151,345.97
152,347.695
153,348.99
154,351.915
155,355.705
156,355.705
157,357.115
158,358.83
159,360.31
160,360.495
161,360.495
162,361.97
163,364.475
164,364.67
165,364.67
166,364.9
167,365.525
168,365.81
169,365.81
170,368.005
171,369.865
172,369.885
173,370.755
174,370.755
175,371.315
176,373.375
177,374.29
178,377.68
179,378.39
180,378.39
181,379.315
182,381.025
183,381.055
184,381.55
185,382.165
186,383.865
187,385.61
188,385.99
189,386.025
190,387.38
191,391.485
192,393.93
193,394.265
194,394.63
195,394.99
196,395.19
197,395.605
198,396.605
199,396.605
200,398.67
201,399.59
202,399.59
203,402.2
204,402.905
205,403.565
206,403.565
207,403.68
208,405.28
209,405.475
210,406.09
211,407.33
212,408.63
213,411.015
214,411.205
215,414.27
216,414.485
217,416.78
218,422.875
219,422.875
220,424.22
221,425.815
222,426.195
223,426.735
224,426.925
225,429.025
226,431.7
227,432.045
228,432.46
229,433.13
230,433.47
231,437.25
232,437.925
233,439.65
234,441.325
235,441.325
236,442.095
237,442.095
238,443.75
239,443.84
240,443.845
241,444.07
242,444.14
243,445.225
244,448.59
245,449.905
246,458.395
247,460.525
248,460.84
249,464.335
250,465.515
251,466.13
252,466.61
253,466.78
254,468.82
255,470.29
256,473.245
257,473.245
258,473.43
259,474.85
260,475.86
261,476.595
262,477.525
263,477.525
264,477.525
265,479.36
266,480.19
267,486.135
268,488.32
269,488.64
270,489.37
271,489.735
272,491.21
273,491.215
274,492.235
275,492.5
276,495.83
277,504.465
278,505.49
279,505.955
280,507.06
281,508.31
282,509.455
283,512.37
284,512.37
285,517.505
286,518.075
287,523.84
288,524.56
289,524.79
290,525.16
291,525.16
292,525.535
293,526.6
294,526.6
295,526.6
296,530.735
297,530.735
298,531.115
299,531.115
300,531.39
301,531.575
302,533.945
303,533.945
304,538.35
305,538.455
306,538.47
307,539.38
308,542.73
309,542.73
310,543.4
311,543.59
312,544.46
313,550.51
314,551.0
315,552.145
316,552.62
317,555.8
318,560.75
319,561.5
320,571.58
321,571.58
322,572.53
323,573.95
324,573.95
325,573.95
326,574.795
327,576.54
328,578.055
329,578.49
330,582.745
331,584.31
332,585.875
333,587.36
334,588.49
335,591.775
336,591.975
337,592.96
338,599.42
339,599.42
340,604.065
341,604.065
342,604.24
343,604.24
344,606.275
345,608.165
346,608.53
347,612.005
348,612.5
349,615.185
350,616.84
351,616.84
352,617.96
353,619.065
354,620.26
355,623.025
356,625.19
357,627.275
358,628.765
359,630.0
360,630.375
361,633.85
362,633.85
363,635.795
364,635.795
365,635.795
366,642.08
367,644.7
368,644.7
369,645.25
370,645.25
371,645.355
372,645.65
373,645.925
374,646.045
375,646.045
376,648.08
377,648.27
378,648.27
379,648.645
380,650.995
381,650.995
382,650.995
383,651.8
384,651.98
385,651.98
386,651.98
387,653.11
388,653.11
389,656.075
390,657.215
391,657.74
392,658.845
393,658.845
394,659.39
395,659.755
396,660.775
397,661.425
398,661.79
399,662.33
400,663.22
401,664.12
402,664.35
403,664.35
404,669.5
405,674.315
406,674.325
407,675.73
408,676.465
409,677.78
410,677.875
411,678.055
412,682.315
413,682.315
414,682.67
415,689.41
416,689.41
417,689.95
418,689.95
419,690.215
420,696.73
421,700.14
422,701.445
423,701.445
424,701.445
425,706.72
426,710.815
427,710.815
428,710.815
429,712.11
430,712.11
431,713.3
432,714.14
433,715.795
434,715.795
435,715.795
436,718.005
437,721.345
438,722.03
439,724.075
440,725.65
441,725.75
