generation,mean_fitness
0,40.35
1,49.37
2,53.13
3,57.96
4,63.26
5,66.23
6,72.0
7,76.73
8,82.64
9,83.44
10,87.67
11,91.55
12,94.69
13,95.41
14,96.33
15,96.84
16,99.59
17,100.75
18,104.05
19,105.93
20,106.72
21,108.19
22,108.45
23,110.85
24,112.58
25,112.99
26,113.48
27,113.52
28,113.92
29,114.55
30,117.42
31,118.83
32,119.29
33,119.41
34,119.46
35,119.64
36,119.77
37,121.41
38,121.65
39,121.72
40,121.83
41,121.83
42,122.57
43,122.57
44,122.8
45,124.57
46,124.81
47,125.21
48,125.97
49,126.4
50,126.4
51,126.4
52,126.96
53,126.96
54,128.41
55,129.13
56,129.23
57,129.23
58,129.35
59,129.72
60,129.72
61,129.97
62,130.8
63,130.81
64,130.81
65,133.51
66,133.55
67,133.55
68,133.89
69,133.89
70,133.89
71,134.22
72,134.22
73,134.49
74,134.5
75,134.58
76,134.93
77,135.14
78,135.2
79,135.81
80,135.86
81,135.88
82,135.88
83,135.94
84,136.64
85,136.64
86,136.68
87,136.68
88,136.78
89,136.89
90,136.89
91,136.89
92,136.89
93,137.13
94,137.2
95,137.21
96,137.21
97,137.24
98,137.24
99,137.24
100,137.63
101,137.63
102,137.91
103,137.91
104,137.95
105,137.95
106,137.99
107,137.99
108,138.08
109,138.34
110,138.6
111,138.88
112,138.88
113,138.88
114,139.35
115,139.35
116,139.35
117,139.35
118,139.35
119,139.35
120,139.69
121,140.48
122,140.48
123,140.48
124,140.71
125,140.71
126,140.76
127,140.76
128,140.76
129,141.15
130,141.15
131,141.15
132,141.52
133,141.52
134,141.52
135,141.52
136,141.53
137,141.53
138,141.81
139,141.81
140,142.1
141,142.13
142,142.13
143,142.13
144,142.37
145,142.37
146,142.37
147,142.68
148,142.97
149,142.97
150,142.99
151,142.99
152,142.99
153,142.99
154,142.99
155,142.99
156,142.99
157,143.0
158,143.02
159,143.02
160,143.02
161,143.02
162,143.05
163,143.05
164,143.05
165,143.05
166,143.06
167,143.06
168,143.06
169,144.05
170,144.06
171,144.06
172,144.07
173,144.55
174,144.56
175,144.56
176,144.56
177,144.58
178,144.59
179,144.59
180,145.26
181,145.26
182,145.26
183,145.26
184,145.3
185,145.3
186,145.3
187,145.62
188,146.2
189,146.21
190,146.23
191,146.23
192,146.24
193,146.24
194,146.24
195,146.24
196,146.24
197,146.24
198,146.47
199,146.47
200,146.47
201,146.53
202,146.53
203,146.73
204,147.3
205,147.3
206,147.3
207,147.3
208,147.3
209,147.81
210,147.81
211,148.46
212,149.15
213,149.15
214,150.77
215,150.77
216,150.88
217,150.88
218,150.88
219,151.46
220,151.46
221,151.66
222,151.66
223,151.66
224,151.66
225,151.66
226,151.66
227,151.74
228,151.74
229,151.74
230,151.74
231,151.74
232,151.74
233,151.74
234,151.74
235,154.6
236,154.65
237,157.82
238,157.82
239,158.06
240,158.11
241,158.11
242,158.11
243,158.16
244,158.16
245,158.16
246,158.16
247,158.16
248,158.16
249,159.14
250,159.14
251,159.14
252,159.14
253,159.14
254,159.41
255,159.41
256,159.69
257,159.69
258,161.74
259,161.78
260,163.59
261,163.59
262,165.77
263,166.1
264,168.39
265,168.39
266,168.39
267,168.74
268,169.23
269,169.23
270,169.23
271,170.0
272,170.0
273,170.0
274,170.0
275,171.37
276,171.37
277,172.96
278,172.96
279,172.96
280,172.96
281,173.21
282,175.15
283,175.15
284,175.17
285,175.17
286,175.2
287,175.2
288,175.2
289,175.2
290,175.5
291,175.5
292,176.12
293,176.12
294,176.12
295,176.12
296,177.47
297,177.51
298,177.71
299,177.73
