generation,mean_fitness
0,39.095
1,47.085
2,52.615
3,58.375
4,63.95
5,70.13
6,75.865
7,81.145
8,86.255
9,93.485
10,99.675
11,102.095
12,105.41
13,107.535
14,111.065
15,114.595
16,116.64
17,119.675
18,122.375
19,127.87
20,128.17
21,131.77
22,135.745
23,136.72
24,137.73
25,139.945
26,142.19
27,147.125
28,147.7
29,148.865
30,149.605
31,150.48
32,152.215
33,153.685
34,155.295
35,158.82
36,164.27
37,165.105
38,167.14
39,172.97
40,176.265
41,181.095
42,181.675
43,187.01
44,187.29
45,188.015
46,189.77
47,190.155
48,190.225
49,191.11
50,191.53
51,192.375
52,195.815
53,199.815
54,200.63
55,202.08
56,202.425
57,204.59
58,205.4
59,209.945
60,210.205
61,212.875
62,214.335
63,216.365
64,217.615
65,218.74
66,219.885
67,219.995
68,220.85
69,221.04
70,221.67
71,222.87
72,224.62
73,226.495
74,229.045
75,229.08
76,230.04
77,230.115
78,232.74
79,233.525
80,233.715
81,234.685
82,236.49
83,238.21
84,238.605
85,244.27
86,246.165
87,247.345
88,249.055
89,249.595
90,250.4
91,252.9
92,255.05
93,255.085
94,255.88
95,256.035
96,262.875
97,263.725
98,264.88
99,265.03
100,265.355
101,268.04
102,268.11
103,270.52
104,272.33
105,273.435
106,274.51
107,278.29
108,281.395
109,283.64
110,284.375
111,285.525
112,288.695
113,291.865
114,292.415
115,293.395
116,294.36
117,294.37
118,295.095
119,295.45
120,300.825
121,303.035
122,303.62
123,304.295
124,304.875
125,309.46
126,309.69
127,310.67
128,310.685
129,311.75
130,312.35
131,315.21
132,316.375
133,320.67
134,321.96
135,322.85
136,323.085
137,323.14
138,323.425
139,323.425
140,324.605
141,324.605
142,325.575
143,328.045
144,330.22
145,332.25
146,333.4
147,336.01
148,339.525
149,340.53
150,340.745
151,341.585
152,341.74
153,342.655
154,342.655
155,344.26
156,346.66
157,348.51
158,349.335
159,352.32
160,355.465
161,358.46
162,359.66
163,362.21
164,367.7
165,371.2
166,372.36
167,374.5
168,379.685
169,380.645
170,381.275
171,382.04
172,382.685
173,384.395
174,389.06
175,389.06
176,390.295
177,390.31
178,397.76
179,399.845
180,400.72
181,402.57
182,404.295
183,404.905
184,410.875
185,412.53
186,419.055
187,419.435
188,420.725
189,420.795
190,421.45
191,421.935
192,423.715
193,425.995
194,429.17
195,442.595
196,443.495
197,445.25
198,446.84
199,448.61
200,449.355
201,452.34
202,453.68
203,456.64
204,458.09
205,463.645
206,471.9
207,477.255
208,478.165
209,478.63
210,481.015
211,481.465
212,483.715
213,486.505
214,486.76
215,495.87
216,501.175
217,509.525
218,510.015
219,513.02
220,519.88
221,527.615
222,531.915
223,537.34
224,545.2
225,548.63
226,549.305
227,554.98
228,555.96
229,557.79
230,559.885
231,569.1
232,573.515
233,576.55
234,578.855
235,581.24
236,583.75
237,593.845
238,597.7
239,604.07
240,608.31
241,610.525
242,621.155
243,623.005
244,625.88
245,631.105
246,631.655
247,639.15
248,647.215
249,654.65
250,665.155
251,673.305
252,683.685
253,690.835
254,701.6
255,711.62
256,714.44
257,715.495
258,726.67
259,730.73
260,740.635
261,746.205
262,750.11
263,755.85
264,761.82
265,763.985
