generation,mean_fitness
0,37.87
1,41.58
2,45.67
3,49.27
4,52.93
5,57.5
6,63.09
7,66.6
8,74.31
9,75.45
10,82.05
11,84.92
12,90.12
13,92.67
14,95.78
15,97.94
16,100.77
17,103.11
18,106.4
19,109.84
20,110.96
21,113.21
22,116.63
23,119.4
24,119.82
25,121.76
26,124.5
27,126.49
28,128.28
29,129.88
30,130.47
31,132.15
32,133.37
33,135.32
34,137.57
35,138.62
36,140.67
37,142.31
38,143.73
39,144.99
40,146.03
41,146.06
42,146.37
43,146.7
44,149.05
45,153.58
46,155.89
47,156.25
48,156.55
49,157.9
50,158.28
51,158.33
52,161.94
53,162.07
54,162.12
55,165.61
56,166.66
57,168.34
58,168.89
59,171.54
60,172.4
61,172.43
62,175.96
63,179.12
64,180.19
65,182.11
66,183.23
67,183.38
68,185.71
69,186.45
70,191.84
71,193.74
72,196.68
73,197.08
74,202.69
75,203.23
76,203.24
77,205.1
78,207.81
79,207.81
80,208.04
81,208.73
82,210.54
83,213.41
84,213.41
85,216.73
86,220.12
87,220.52
88,227.79
89,230.98
90,231.07
91,232.53
92,235.36
93,235.36
94,238.68
95,239.54
96,239.92
97,239.92
98,240.54
99,241.28
100,242.8
101,247.96
102,253.14
103,253.14
104,255.02
105,256.01
106,256.09
107,259.81
108,265.76
109,269.57
110,269.59
111,271.07
112,272.14
113,273.27
114,273.54
115,274.07
116,275.33
117,277.14
118,277.51
119,277.76
120,277.96
121,278.49
122,279.6
123,280.71
124,282.49
125,282.49
126,289.79
127,289.81
128,290.57
129,293.28
130,293.29
131,294.12
132,295.79
133,298.8
134,303.56
135,314.75
136,317.33
137,319.31
138,326.48
139,330.62
140,331.68
141,332.66
142,333.51
143,337.68
144,337.68
145,338.9
146,340.7
147,342.05
148,342.39
149,342.45
150,342.45
151,342.45
152,342.45
153,346.52
154,348.74
155,355.58
156,355.96
157,359.5
158,362.37
159,364.1
160,364.85
161,364.96
162,369.46
163,369.46
164,369.46
165,375.37
166,376.29
167,376.3
168,379.01
169,384.12
170,387.35
171,393.33
172,393.33
173,396.27
174,396.96
175,396.96
176,400.26
177,404.7
178,408.94
179,408.94
180,410.46
181,412.28
182,412.28
183,412.28
184,412.28
185,418.33
186,430.37
187,431.09
188,431.12
189,433.53
190,436.13
191,440.74
192,441.54
193,443.51
194,444.25
195,445.63
196,445.65
197,446.33
198,446.7
199,450.36
200,453.71
201,453.71
202,453.71
203,453.71
204,453.71
205,454.43
206,459.28
207,459.88
208,462.6
209,462.6
210,462.92
211,462.92
212,464.66
213,466.14
214,466.14
215,468.74
216,468.77
217,470.66
218,473.69
219,473.69
220,475.53
221,479.31
222,480.34
223,480.68
224,480.68
225,480.68
226,481.62
227,483.97
228,485.56
229,487.06
230,489.05
231,489.05
232,491.34
233,491.34
234,495.03
235,495.03
236,497.46
237,500.07
238,502.09
239,502.09
240,504.01
241,507.46
242,510.76
243,510.76
244,510.85
245,516.04
246,517.51
247,518.64
248,526.05
249,526.25
250,533.02
251,533.02
252,533.78
253,535.41
254,540.92
255,545.74
256,550.54
257,550.54
258,551.16
259,551.16
260,552.64
261,553.91
262,555.35
263,557.81
264,557.81
265,561.25
266,565.01
267,571.04
268,573.22
269,573.22
270,576.98
271,577.88
272,578.26
273,578.26
274,585.47
275,598.97
276,604.18
277,606.02
278,606.02
279,607.89
280,609.55
281,625.68
282,632.73
283,632.73
284,632.74
285,634.95
286,638.88
287,654.27
288,656.33
289,658.34
290,660.21
291,660.49
292,660.49
293,661.57
294,661.57
295,664.52
296,664.52
297,664.52
298,667.72
299,668.29
