generation,mean_fitness
0,31.92
1,33.87
2,37.57
3,41.48
4,47.0
5,54.93
6,65.33
7,72.21
8,74.76
9,79.66
10,84.54
11,86.45
12,90.0
13,92.58
14,94.34
15,98.35
16,100.78
17,104.02
18,104.54
19,105.9
20,106.24
21,107.86
22,107.96
23,108.13
24,110.46
25,110.99
26,111.12
27,111.81
28,113.1
29,114.23
30,114.38
31,115.75
32,116.54
33,116.78
34,116.78
35,117.65
36,118.97
37,119.02
38,119.1
39,119.13
40,119.52
41,119.52
42,119.54
43,119.58
44,120.51
45,121.47
46,121.78
47,122.29
48,122.38
49,122.53
50,122.76
51,122.8
52,122.85
53,122.87
54,123.47
55,123.79
56,124.6
57,124.86
58,125.54
59,125.56
60,125.56
61,125.64
62,125.97
63,126.02
64,126.05
65,126.05
66,126.44
67,126.44
68,126.44
69,126.94
70,128.1
71,128.12
72,128.4
73,128.5
74,129.42
75,129.51
76,129.54
77,129.59
78,130.23
79,130.68
80,130.96
81,131.39
82,131.42
83,134.41
84,134.59
85,134.68
86,135.4
87,135.4
88,135.72
89,136.5
90,136.5
91,136.82
92,137.42
93,137.5
94,137.5
95,138.03
96,138.03
97,138.29
98,139.15
99,139.18
100,139.96
101,140.33
102,140.54
103,140.62
104,140.94
105,140.95
106,141.32
107,141.57
108,141.57
109,141.57
110,142.97
111,142.97
112,143.28
113,143.28
114,143.28
115,143.28
116,143.28
117,143.65
118,144.48
119,144.97
120,144.97
121,144.99
122,145.04
123,145.81
124,145.83
125,145.83
126,149.71
127,151.15
128,151.7
129,151.91
130,152.34
131,152.34
132,152.34
133,152.34
134,152.71
135,153.43
136,153.43
137,153.43
138,153.43
139,153.67
140,153.8
141,153.85
142,154.06
143,154.06
144,155.36
145,157.22
146,157.22
147,157.22
148,157.52
149,157.52
150,157.52
151,157.52
152,157.52
153,157.8
154,157.82
155,158.47
156,159.67
157,159.67
158,159.67
159,159.67
160,160.29
161,160.41
162,160.68
163,162.2
164,162.5
165,163.26
166,163.26
167,163.26
168,163.55
169,164.3
170,164.76
171,164.76
172,165.55
173,166.76
174,166.76
175,167.39
176,167.39
177,167.39
178,167.39
179,167.39
180,167.41
181,167.41
182,167.62
183,167.62
184,167.62
185,167.93
186,171.52
187,171.52
188,171.52
189,171.52
190,171.79
191,172.15
192,172.15
193,172.16
194,172.16
195,172.51
196,173.32
197,173.32
198,173.32
199,173.39
200,173.39
201,173.39
202,173.67
203,173.67
204,173.79
205,174.98
206,174.98
207,174.98
208,174.98
209,174.99
210,174.99
211,174.99
212,174.99
213,175.69
214,179.37
215,179.78
216,180.97
217,181.22
218,181.87
219,181.87
220,181.87
221,182.31
222,182.68
223,182.68
224,182.68
225,182.68
226,182.68
227,182.68
228,182.68
229,182.68
230,182.68
231,182.68
232,183.67
233,186.04
234,186.04
235,186.04
236,186.04
237,186.27
238,186.27
239,186.38
240,186.38
241,186.38
242,186.38
243,187.77
244,187.77
245,187.77
246,187.77
247,187.77
248,187.77
249,187.77
250,188.56
251,188.56
252,188.56
253,189.29
254,190.97
255,190.97
256,191.38
257,191.38
258,191.38
259,195.87
260,196.18
261,196.18
262,197.02
263,197.07
264,199.73
265,200.83
266,200.88
267,200.9
268,200.9
269,200.9
270,201.15
271,201.15
272,201.15
273,201.15
274,201.15
275,201.15
276,201.15
277,206.33
278,206.33
279,206.33
280,206.75
281,206.82
282,207.68
283,208.7
284,208.7
285,209.76
286,209.95
287,210.53
288,210.53
289,210.53
290,210.94
291,210.94
292,211.12
293,211.32
294,211.51
295,211.81
296,211.81
297,211.81
298,212.17
299,213.77
