generation,mean_fitness
0,32.76
1,34.38
2,36.01
3,39.62
4,42.04
5,43.47
6,45.1
7,52.19
8,53.33
9,57.15
10,60.24
11,69.53
12,71.32
13,72.39
14,75.48
15,78.77
16,81.14
17,82.91
18,85.36
19,93.85
20,96.91
21,101.71
22,103.71
23,106.56
24,107.41
25,110.03
26,113.0
27,115.67
28,121.5
29,122.18
30,125.31
31,127.9
32,130.26
33,131.13
34,132.08
35,135.74
36,137.74
37,138.88
38,141.19
39,149.84
40,152.56
41,153.04
42,154.98
43,159.85
44,165.25
45,166.86
46,180.28
47,182.17
48,183.8
49,184.92
50,185.32
51,187.92
52,188.17
53,189.8
54,190.88
55,193.39
56,193.95
57,194.29
58,194.8
59,198.42
60,198.66
61,201.5
62,218.67
63,218.71
64,219.33
65,219.78
66,221.13
67,221.29
68,221.51
69,221.81
70,223.16
71,223.44
72,223.83
73,225.21
74,232.63
75,233.71
76,233.98
77,234.46
78,235.55
79,235.89
80,237.8
81,238.03
82,240.74
83,241.88
84,252.02
85,252.31
86,252.85
87,252.9
88,254.37
89,254.79
90,254.79
91,255.02
92,255.02
93,255.06
94,255.99
95,257.47
96,262.96
97,263.0
98,263.72
99,263.72
100,266.88
101,266.88
102,266.88
103,267.23
104,267.24
105,267.52
106,267.74
107,267.82
108,271.18
109,271.18
110,271.18
111,271.33
112,272.6
113,276.96
114,276.97
115,281.61
116,281.95
117,282.93
118,284.04
119,284.75
120,284.75
121,284.75
122,285.39
123,285.62
124,286.26
125,286.26
126,288.43
127,289.81
128,290.31
129,295.76
130,296.12
131,296.13
132,296.13
133,296.13
134,301.12
135,301.48
136,309.67
137,309.67
138,309.67
139,309.67
140,310.04
141,313.28
142,313.54
143,313.59
144,315.94
145,318.19
146,319.87
147,320.23
148,323.03
149,323.58
150,326.82
151,327.15
152,327.17
153,327.69
154,328.03
155,328.79
156,332.53
157,332.54
158,332.54
159,332.55
160,332.56
161,334.85
162,334.87
163,338.56
164,338.56
165,338.73
166,348.35
167,348.35
168,348.56
169,349.56
170,350.66
171,350.75
172,351.09
173,357.54
174,362.06
175,363.14
176,363.89
177,363.89
178,364.24
179,364.53
180,364.53
181,364.53
182,366.38
183,366.39
184,367.08
185,367.08
186,368.2
187,368.95
188,368.95
189,370.65
190,370.96
191,372.51
192,373.48
193,373.48
194,376.66
195,376.97
196,376.97
197,376.97
198,376.97
199,376.97
200,377.73
201,378.9
202,378.92
203,382.35
204,382.35
205,382.98
206,382.98
207,383.28
208,387.09
209,387.13
210,387.13
211,388.5
212,391.16
213,391.16
214,391.52
215,391.52
216,392.65
217,393.02
218,393.02
219,393.77
220,396.73
221,396.73
222,398.22
223,399.68
224,399.68
225,399.68
226,399.68
227,399.68
228,399.68
229,401.46
230,401.75
231,402.85
232,402.85
233,402.85
234,403.24
235,403.24
236,403.27
237,404.73
238,407.89
239,407.89
240,417.44
241,417.44
242,421.16
243,421.16
244,421.16
245,421.77
246,422.51
247,427.89
248,428.24
249,429.06
250,429.06
251,429.18
252,430.95
253,432.6
254,432.6
255,435.22
256,435.22
257,435.22
258,435.96
259,439.65
260,443.51
261,443.51
262,445.71
263,445.71
264,445.74
265,447.71
266,448.65
267,448.69
268,450.05
269,450.83
270,450.83
271,450.83
272,450.83
273,450.83
274,453.21
275,453.21
276,454.03
277,454.03
278,454.03
279,463.9
280,465.48
281,466.27
282,466.82
283,467.05
284,467.89
285,467.9
286,467.91
287,467.91
288,467.91
289,467.91
290,467.94
291,467.94
292,467.94
293,469.14
294,469.14
295,469.14
296,470.27
297,473.96
298,473.96
299,474.51
