generation,mean_fitness
0,47.19
1,52.35
2,58.39
3,63.82
4,78.87
5,82.04
6,86.29
7,96.0
8,106.93
9,112.52
10,117.74
11,120.28
12,125.15
13,127.91
14,129.0
15,131.56
16,134.34
17,135.69
18,138.94
19,139.61
20,140.8
21,154.77
22,155.14
23,155.14
24,156.35
25,157.44
26,158.62
27,158.83
28,162.5
29,164.83
30,164.97
31,165.81
32,165.81
33,171.3
34,175.96
35,244.42
36,244.8
37,244.89
38,255.12
39,255.47
40,311.68
41,311.98
42,312.01
43,312.27
44,314.51
45,315.67
46,316.25
47,317.33
48,317.73
49,358.19
50,358.45
51,359.22
52,359.53
53,359.56
54,359.73
55,359.75
56,360.2
57,361.14
58,361.17
59,378.67
60,378.67
61,378.68
62,378.68
63,378.68
64,378.91
65,379.22
66,379.25
67,413.23
68,413.23
69,413.23
70,416.6
71,416.6
72,419.36
73,419.36
74,421.98
75,422.36
76,422.75
77,424.48
78,426.69
79,427.58
80,429.29
81,429.3
82,484.7
83,485.42
84,485.43
85,485.43
86,485.43
87,540.92
88,540.92
89,541.24
90,541.65
91,542.28
92,542.28
93,555.09
94,555.09
95,555.09
96,555.63
97,555.63
98,555.65
99,555.69
100,568.86
101,568.86
102,569.45
103,570.25
104,570.25
105,575.09
106,575.09
107,575.09
108,575.39
109,575.39
110,596.88
111,596.88
112,596.88
113,596.88
114,596.88
115,596.88
116,596.88
117,600.76
118,656.18
119,656.93
120,657.67
121,657.67
122,657.67
123,657.67
124,657.69
125,658.35
126,662.66
127,673.48
128,673.48
129,674.42
130,674.42
131,674.42
132,674.42
133,674.42
134,674.42
135,674.42
136,674.42
137,674.42
138,674.42
139,674.91
140,676.11
141,679.48
142,680.65
143,680.65
144,680.65
145,680.89
146,681.71
147,681.71
148,681.71
149,682.23
150,737.69
151,737.69
152,737.69
153,739.26
154,739.26
155,739.45
156,739.51
157,741.35
158,741.35
159,741.35
160,741.35
161,741.35
162,747.0
163,747.12
164,747.12
165,747.63
166,757.55
167,757.55
168,758.4
169,758.5
170,758.5
171,758.5
172,758.5
173,758.5
174,758.5
175,765.16
176,820.39
177,820.71
178,820.71
179,820.71
180,821.24
181,821.24
182,822.76
183,822.76
184,822.76
185,822.96
186,822.96
187,822.96
188,829.32
189,829.32
190,829.64
191,829.64
192,829.92
193,829.92
194,829.92
195,829.92
196,832.92
197,832.92
198,832.92
199,850.75
200,850.75
201,850.75
202,850.75
203,850.95
204,850.95
205,850.95
206,850.95
207,850.95
208,850.95
209,850.95
210,850.95
211,850.95
212,851.59
213,856.85
214,856.85
215,856.85
216,860.93
217,860.93
218,861.36
219,861.36
220,861.62
221,861.64
222,861.64
223,861.64
224,861.64
225,861.64
226,861.64
227,861.64
228,861.7
229,861.7
230,861.7
231,861.7
232,862.06
233,862.06
234,862.33
235,862.33
236,862.33
237,862.33
238,862.68
239,916.44
240,916.44
241,916.44
242,916.44
243,917.22
244,930.56
245,979.48
246,979.48
247,979.48
248,979.48
249,979.48
250,981.73
251,981.73
252,981.73
253,981.79
254,981.79
255,981.79
256,981.79
257,981.8
258,981.8
259,986.3
260,993.1
261,1010.6
262,1010.6
263,1010.6
264,1010.6
265,1052.81
266,1052.81
267,1056.22
268,1057.04
269,1057.79
270,1057.79
271,1057.79
272,1057.79
273,1057.79
274,1057.83
275,1057.83
276,1057.83
277,1066.86
278,1066.86
279,1066.86
280,1066.86
281,1071.06
282,1071.06
283,1078.65
284,1113.39
285,1113.39
286,1113.39
287,1113.39
288,1113.39
289,1113.56
290,1113.56
291,1113.58
292,1113.58
293,1113.58
294,1113.58
295,1113.58
296,1160.92
297,1160.92
298,1160.92
299,1160.92
