generation,mean_fitness
0,32.59
1,34.13
2,36.135
3,40.21
4,43.485
5,46.89
6,49.01
7,49.865
8,53.54
9,56.69
10,59.28
11,61.39
12,63.885
13,66.82
14,69.44
15,72.885
16,74.835
17,77.565
18,80.17
19,81.32
20,83.725
21,86.63
22,90.155
23,94.285
24,96.89
25,103.51
26,104.28
27,109.12
28,111.11
29,116.73
30,120.32
31,124.39
32,129.42
33,130.735
34,132.075
35,132.97
36,134.39
37,136.675
38,136.92
39,138.265
40,141.79
41,142.485
42,144.11
43,144.825
44,146.005
45,147.185
46,148.255
47,150.16
48,154.04
49,155.22
50,156.95
51,159.515
52,161.19
53,163.335
54,167.415
55,169.55
56,172.49
57,172.88
58,174.315
59,175.63
60,177.63
61,178.005
62,181.21
63,182.89
64,185.52
65,188.73
66,189.7
67,190.81
68,192.09
69,192.445
70,194.695
71,194.78
72,195.18
73,197.545
74,198.155
75,201.73
76,206.07
77,206.43
78,207.27
79,207.785
80,211.68
81,212.865
82,213.025
83,213.605
84,214.345
85,216.94
86,217.46
87,219.795
88,220.945
89,222.985
90,225.05
91,228.77
92,229.245
93,230.035
94,230.985
95,232.945
96,234.935
97,238.755
98,239.285
99,242.56
100,243.775
101,245.0
102,245.51
103,248.29
104,248.29
105,250.13
106,250.49
107,254.05
108,254.6
109,256.045
110,257.84
111,258.11
112,260.025
113,260.065
114,260.745
115,262.505
116,267.02
117,267.195
118,267.93
119,274.52
120,274.99
121,278.46
122,281.495
123,282.155
124,285.565
125,286.49
126,294.43
127,295.06
128,295.31
129,296.61
130,296.705
131,301.58
132,303.455
133,305.91
134,307.21
135,310.39
136,317.835
137,318.215
138,322.74
139,325.5
140,327.095
141,329.84
142,331.07
143,332.81
144,332.905
145,333.03
146,333.505
147,336.06
148,336.19
149,338.225
150,344.06
151,344.195
152,344.66
153,345.36
154,347.79
155,349.44
156,351.955
157,352.605
158,353.335
159,357.045
160,357.97
161,360.86
162,361.835
163,362.76
164,362.805
165,363.945
166,365.84
167,367.23
168,368.285
169,376.435
170,377.95
171,378.325
172,379.64
173,379.655
174,379.655
175,383.575
176,384.51
177,387.14
178,390.265
179,393.195
180,403.485
181,405.17
182,407.765
183,410.085
184,411.33
185,412.46
186,414.455
187,414.67
188,418.12
189,421.28
190,423.215
191,423.78
192,423.78
193,423.87
194,424.475
195,427.12
196,428.22
197,429.18
198,429.275
199,429.285
200,430.075
201,430.985
202,434.235
203,434.625
204,434.64
205,438.49
206,439.04
207,439.42
208,439.59
