generation,mean_fitness
0,34.33
1,40.92
2,45.86
3,51.23
4,58.22
5,65.16
6,73.46
7,77.89
8,82.47
9,86.05
10,88.32
11,94.62
12,98.68
13,99.54
14,101.47
15,103.42
16,106.31
17,106.54
18,108.61
19,109.09
20,111.4
21,113.44
22,113.44
23,115.12
24,115.24
25,115.87
26,116.38
27,116.65
28,117.83
29,118.61
30,119.04
31,119.84
32,119.94
33,120.18
34,123.25
35,123.53
36,123.54
37,123.57
38,123.62
39,123.94
40,124.83
41,125.67
42,126.13
43,126.28
44,126.69
45,127.11
46,127.11
47,127.57
48,127.96
49,128.8
50,128.8
51,128.94
52,129.69
53,130.01
54,130.35
55,130.68
56,130.68
57,130.7
58,130.9
59,130.98
60,131.01
61,131.1
62,131.1
63,131.16
64,131.19
65,131.23
66,133.11
67,133.11
68,133.14
69,133.18
70,134.4
71,134.45
72,134.76
73,134.76
74,135.23
75,135.23
76,136.16
77,136.16
78,137.21
79,137.21
80,138.47
81,138.47
82,138.47
83,138.47
84,139.66
85,139.66
86,139.89
87,140.27
88,140.4
89,140.4
90,140.4
91,140.41
92,141.17
93,141.17
94,141.17
95,141.17
96,141.17
97,141.52
98,141.75
99,142.05
100,142.3
101,142.97
102,142.97
103,142.97
104,143.32
105,143.32
106,143.66
107,143.73
108,143.97
109,144.07
110,144.45
111,144.48
112,144.48
113,144.49
114,144.49
115,144.52
116,144.8
117,144.8
118,144.8
119,145.08
120,145.43
121,145.43
122,146.1
123,147.29
124,147.61
125,147.61
126,147.61
127,147.62
128,147.62
129,147.62
130,147.62
131,147.62
132,147.62
133,147.62
134,148.92
135,148.92
136,148.92
137,149.34
138,149.34
139,149.72
140,149.72
141,149.72
142,149.83
143,149.99
144,149.99
145,149.99
146,149.99
147,149.99
148,150.25
149,150.25
150,150.25
151,150.25
152,150.25
153,150.25
154,150.25
155,150.25
156,150.25
157,150.34
158,150.34
159,150.34
160,150.56
161,150.56
162,151.41
163,151.78
164,151.78
165,151.78
166,151.78
167,151.78
168,151.78
169,151.78
170,151.78
171,151.78
172,151.78
173,151.78
174,152.07
175,152.07
176,152.07
177,152.07
178,152.07
179,152.07
180,152.07
181,152.07
182,152.32
183,153.16
184,153.16
185,153.16
186,153.17
187,153.17
188,153.17
189,153.68
190,154.13
191,154.13
192,154.13
193,154.13
194,154.13
195,154.13
196,154.13
197,154.41
198,155.09
199,155.09
200,155.09
201,155.09
202,155.09
203,155.09
204,155.13
205,155.23
206,155.23
207,155.47
208,155.47
209,155.49
210,155.49
211,156.87
212,156.87
213,156.87
214,157.07
215,157.07
216,157.07
217,157.07
218,157.07
219,157.07
220,157.07
221,157.07
222,157.07
223,157.07
224,157.91
225,157.91
226,157.91
227,157.91
228,157.91
229,157.98
230,158.18
231,158.67
232,158.67
233,158.67
234,158.67
235,158.67
236,158.68
237,159.59
238,161.24
239,161.54
240,161.93
241,161.93
242,161.93
243,161.93
244,162.16
245,162.73
246,162.73
247,162.73
248,162.73
249,164.54
250,164.54
251,164.59
252,164.59
253,164.71
254,164.71
255,164.71
256,164.75
257,164.75
258,166.68
259,166.68
260,168.03
261,168.34
262,168.34
263,168.34
264,168.34
265,168.69
266,168.69
267,168.69
268,168.7
269,168.73
270,168.73
271,168.73
272,168.73
273,169.02
274,169.02
275,169.02
276,169.02
277,169.02
278,169.04
279,169.6
280,169.6
281,170.07
282,170.07
283,170.25
284,170.25
285,170.25
286,170.25
287,170.25
288,170.25
289,170.28
290,170.28
291,170.28
292,170.61
293,170.62
294,170.62
295,170.62
296,170.62
297,170.65
298,170.65
299,170.65
