generation,best_fitness,mean_fitness,median_fitness
0,31,31.0,31.0
1,31,31.0,31.0
2,31,31.0,31.0
3,31,31.0,31.0
4,31,31.0,31.0
5,31,31.0,31.0
6,31,31.0,31.0
7,31,31.0,31.0
8,31,31.0,31.0
9,31,31.0,31.0
10,31,31.0,31.0
11,31,31.0,31.0
12,31,30.99,31.0
13,31,31.0,31.0
14,31,31.0,31.0
15,75,31.44,31.0
16,75,32.9,31.0
17,100,42.62,31.0
18,140,62.31,67.0
19,5659,126.31,75.0
20,5659,181.34,38.0
21,5659,241.7,60.5
22,5659,188.07,31.0
23,259,77.14,31.0
24,5659,179.84,31.0
25,5659,308.35,42.5
26,5659,878.49,100.0
27,5659,1703.33,100.0
28,5659,1679.53,67.0
29,5659,2073.39,100.0
30,5659,1570.11,63.5
31,5659,2355.25,100.0
32,5659,3027.02,5659.0
33,5659,2696.37,238.5
34,5659,2573.98,100.0
35,5659,2411.15,100.0
36,5659,2749.28,237.5
37,5659,2526.14,100.0
38,5659,2410.36,100.0
39,5659,2863.82,2958.0
40,5659,2979.16,5659.0
41,5659,3305.46,5659.0
42,5659,3696.58,5659.0
43,5659,3028.67,5659.0
44,5659,3812.0,5659.0
45,5659,3086.08,5659.0
46,5659,2862.26,2940.5
47,5659,3422.46,5659.0
48,5659,3366.37,5659.0
49,5659,3248.93,5659.0
50,5659,3534.8,5659.0
51,5659,3534.24,5659.0
52,5659,3697.46,5659.0
53,5659,3249.67,5659.0
54,5659,3531.31,5659.0
55,5659,3088.71,5659.0
56,5659,3478.76,5659.0
57,5659,3251.34,5659.0
58,5659,3645.23,5659.0
59,5659,3751.63,5659.0
60,5659,3192.16,5659.0
61,5659,3366.29,5659.0
62,5659,3087.89,5659.0
63,5659,3870.19,5659.0
64,5659,3030.52,5659.0
65,5659,3190.86,5659.0
66,5659,3054.6138613861385,5659
67,5659,3475.5,5659.0
68,5659,2608.831683168317,100
69,5659,3393.029702970297,5659
70,5659,3140.58,5659.0
71,5659,2694.05,112.0
72,5659,3193.34,5659.0
73,5659,3564.717171717172,5659
74,5659,3622.030303030303,5659
75,5659,3194.68,5659.0
76,5659,3053.861386138614,5659
77,5659,3441.4950495049507,5659
78,5659,3276.7425742574255,5659
79,5659,3364.08,5659.0
80,5659,2973.23,5659.0
81,5659,3284.747474747475,5659
82,5659,3774.3168316831684,5659
83,5659,3698.13,5659.0
84,5659,3087.65,5659.0
85,5659,3338.959595959596,5659
86,5659,3189.94,5659.0
87,5659,3529.87,5659.0
88,5659,3227.343434343434,5659
89,5659,3255.66,5659.0
90,5659,3439.108910891089,5659
91,5659,3273.0,5659
92,5659,3421.31,5659.0
93,5659,3306.44,5659.0
94,5659,3717.871287128713,5659
95,5659,3611.960396039604,5659
96,5659,2996.2574257425745,5659
97,5659,3608.19801980198,5659
98,5659,3312.92,5659.0
99,5659,3927.53,5659.0
