generation,best_fitness,mean_fitness,median_fitness
0,31,31.0,31.0
1,31,31.0,31.0
2,31,31.0,31.0
3,31,31.0,31.0
4,31,31.0,31.0
5,31,31.0,31.0
6,31,31.0,31.0
7,31,31.0,31.0
8,31,31.0,31.0
9,31,31.0,31.0
10,31,31.0,31.0
11,31,31.0,31.0
12,31,31.0,31.0
13,31,31.0,31.0
14,31,31.0,31.0
15,31,31.0,31.0
16,31,31.0,31.0
17,31,31.0,31.0
18,31,31.0,31.0
19,31,31.0,31.0
20,31,31.0,31.0
21,31,31.0,31.0
22,31,31.0,31.0
23,31,31.0,31.0
24,100,31.69,31.0
25,100,37.89,31.0
26,115,65.7,31.0
27,116,73.36,100.0
28,487,72.25,100.0
29,1378,86.33,100.0
30,3486,146.51,100.0
31,5659,279.4,100.0
32,5659,772.68,100.0
33,5659,1726.17,31.0
34,5659,1826.2,100.0
35,5659,2176.47,100.0
36,5659,2172.96,114.0
37,5659,1912.5,68.5
38,5659,2274.38,100.0
39,5659,2147.69,115.0
40,5659,2632.49,135.5
41,5659,2443.33,114.5
42,5659,2143.43,65.5
43,5659,2272.96,114.0
44,5659,2427.42,107.5
45,5659,2242.41,100.0
46,5659,1948.48,100.0
47,5659,2047.0,33.5
48,5659,2047.57,107.0
49,5659,1966.1,46.5
50,5659,2078.42,100.0
51,5659,2308.99,115.0
52,5659,2077.95,63.5
53,5659,2196.06,83.5
54,5659,1876.05,31.0
55,5659,2209.04,100.0
56,5659,2150.38,115.5
57,5659,1624.78,48.0
58,5659,1989.32,100.0
59,5659,2163.42,100.0
60,5659,2352.92,114.5
61,5659,2370.9,115.0
62,5659,1816.0,114.0
63,5659,1882.02,77.0
64,5659,2096.1,107.5
65,5659,2205.51,114.5
66,5659,2417.82,115.0
67,5659,2178.05,100.0
68,5659,2112.87,102.5
69,5659,2303.5,100.0
70,5659,2378.43,107.0
71,5659,1876.81,100.0
72,5659,2321.3,100.5
73,5659,2656.65,210.0
74,5659,2305.21,112.0
75,5659,2502.69,115.0
76,5659,2294.9504950495048,116
77,5659,2432.59,116.5
78,5659,1890.4950495049504,100
79,5659,2945.762376237624,5659
80,5659,2466.5544554455446,114
81,5659,2548.33,107.0
82,5659,2847.633663366337,2339
83,5659,2222.26,65.5
84,5659,2077.940594059406,103
85,5659,2352.19,114.0
86,5659,2550.69,136.0
87,5659,2456.2772277227723,115
88,5659,2550.168316831683,116
89,5659,2514.8217821782177,153
90,5659,2540.57,115.0
91,5659,2890.75,3999.0
92,5659,2490.3168316831684,31
93,5659,2317.67,65.5
94,5659,2700.55,375.0
95,5659,2183.1485148514853,100
96,5659,2400.079207920792,115
97,5659,2751.4257425742576,192
98,5659,2343.4653465346537,31
99,5659,2707.48,228.5
100,5659,2793.4455445544554,1117
101,5659,2773.8811881188117,116
102,5659,2651.56,171.0
103,5659,2527.762376237624,174
104,5659,2557.237623762376,138
105,5659,2565.3168316831684,115
106,5659,2211.930693069307,114
107,5659,2636.841584158416,190
108,5659,2396.6930693069307,100
109,5659,2924.2178217821784,4077
110,5659,2672.6732673267325,119
111,5659,2508.9504950495048,115
112,5659,2426.17,115.5
113,5659,2662.6633663366338,117
114,5659,2287.4554455445545,115
115,5659,2164.4059405940593,31
116,5659,2766.98,171.5
117,5659,2757.3465346534654,191
118,5659,2581.4554455445545,191
119,5659,2940.6,5659.0
120,5659,2301.4455445544554,32
