generation,best_fitness,mean_fitness,median_fitness
135,254,130.5,136.0
136,248,124.65,136.0
137,255,124.94,137.0
138,256,131.4,136.0
139,255,128.64356435643563,136
140,248,120.14,114.0
141,255,126.13861386138613,137
142,284,132.78,142.5
143,248,128.94,136.0
144,257,122.79207920792079,136
145,257,123.7128712871287,136
146,255,120.15841584158416,136
147,257,129.86,136.0
148,257,119.64356435643565,136
149,248,122.14,136.0
150,248,126.46534653465346,136
151,248,121.86,115.5
152,221,129.58,137.0
153,255,124.17,136.0
154,265,130.12871287128712,136
155,248,120.74,126.0
156,265,130.85,136.0
157,255,130.40594059405942,136
158,284,123.74257425742574,136
159,433,124.58,136.0
160,265,122.73,136.0
161,256,137.3861386138614,148
162,258,127.39,137.0
163,321,128.21782178217822,136
164,290,118.84,125.5
165,283,136.93,137.0
166,259,124.51515151515152,136
167,248,131.01960784313727,137.0
168,258,128.39,136.0
169,256,123.86,136.0
170,254,113.44554455445545,136
171,283,118.52475247524752,114
172,248,114.79,114.0
173,248,119.8080808080808,114
174,247,127.77,136.0
175,247,117.81188118811882,113
176,248,125.32673267326733,136
177,248,122.97029702970298,136
178,248,123.03960396039604,136
179,257,127.4059405940594,136
180,284,128.64356435643563,137
181,259,140.03960396039605,148
182,259,127.26,136.0
183,259,136.3,137.0
184,283,126.72727272727273,137
185,258,137.76237623762376,137
186,256,129.9108910891089,136
187,254,138.0909090909091,137
188,321,139.87878787878788,137
189,284,129.01,136.0
190,284,132.48,136.0
191,258,138.53,136.0
192,256,127.4040404040404,115
193,253,137.79,148.0
194,255,141.47524752475246,148
195,248,141.2828282828283,148
196,255,152.7029702970297,152
197,247,140.39,137.0
198,248,153.86868686868686,148
199,256,142.69,148.0
200,254,145.58585858585857,137
201,257,142.74,149.0
202,247,145.990099009901,148
203,248,135.63,136.0
204,256,143.85714285714286,136.5
205,255,137.11,137.0
206,257,140.59803921568627,148.5
207,248,144.0,148.5
208,255,143.96969696969697,149
209,254,139.26530612244898,148.0
210,259,139.21428571428572,137.0
211,248,140.2828282828283,137
212,248,149.26,149.5
213,283,143.88118811881188,150
214,248,137.09,137.0
215,256,144.89795918367346,138.0
216,257,144.3469387755102,151.0
217,284,136.3960396039604,136
218,255,138.88118811881188,148
219,256,141.8921568627451,149.0
220,248,144.14,149.0
221,256,138.3,136.0
222,248,139.53465346534654,150
223,248,141.33333333333334,148.0
224,256,147.13131313131314,150
225,255,139.9,143.0
226,253,137.22222222222223,137
227,256,141.28,137.0
228,322,145.0,148
229,257,137.36363636363637,136
230,248,141.59405940594058,148
231,248,147.73,149.0
232,255,141.7029702970297,148
233,248,131.72277227722773,148
234,257,148.06060606060606,149
235,256,133.11764705882354,136.0
236,248,133.7450980392157,148.0
237,222,136.44117647058823,142.5
238,222,133.86,136.0
239,257,136.74257425742573,136
240,258,150.55555555555554,173
241,223,139.4,148.0
242,256,141.47524752475246,137
243,248,133.98,136.5
244,289,139.97029702970298,137
245,255,142.74257425742573,149
246,256,138.40594059405942,148
247,291,151.46534653465346,173
248,283,139.9,137.0
249,259,133.7070707070707,136
250,255,146.16,149.5
251,254,147.33333333333334,148
252,258,145.990099009901,148
253,254,135.95098039215685,136.5
254,255,152.51960784313727,150.0
255,248,132.27450980392157,136.0
256,257,138.1881188118812,148
257,253,141.59,137.0
258,256,144.05882352941177,137.5
259,254,135.33673469387756,136.0
260,256,152.95,151.0
261,247,135.92,137.0
262,248,136.0909090909091,148
263,248,137.990099009901,137
264,259,148.09,148.0
265,258,142.02970297029702,148
266,260,142.53061224489795,142.5
267,248,136.8,148.0
268,248,137.56,137.0
269,254,151.4747474747475,151
270,284,141.9090909090909,148
271,284,136.5204081632653,136.0
272,254,140.0612244897959,142.5
273,248,141.3469387755102,148.0
274,256,148.2929292929293,152
275,259,150.01,151.0
276,257,148.7,148.0
277,256,147.04,137.0
278,248,143.85714285714286,150.0
279,258,146.32,148.0
280,260,141.58585858585857,137
281,283,147.96039603960395,149
282,224,140.7029702970297,149
283,255,142.99019607843138,148.0
284,257,148.05940594059405,148
285,260,148.17,150.0
286,253,141.03960396039605,148
287,222,141.02970297029702,148
288,256,143.7070707070707,148
289,284,146.85858585858585,138
290,284,151.74,149.5
291,255,140.9009900990099,137
292,254,145.2549019607843,148.0
293,248,143.73737373737373,148
294,284,142.62626262626262,137
295,256,140.39,148.0
296,248,141.56,148.0
297,248,145.1980198019802,149
298,284,144.05882352941177,149.0
299,256,138.6734693877551,147.5
