generation,best_fitness,mean_fitness,median_fitness
128,5659,3029.06,5659.0
129,5659,3391.019801980198,5659
130,5659,2218.19801980198,115
131,5659,2702.32,266.0
132,5659,2410.6138613861385,115
133,5659,2163.68,113.5
134,5659,2353.8118811881186,116
135,5659,2613.227722772277,178
136,5659,2664.44,148.0
137,5659,2077.02,100.0
138,5659,2857.020202020202,2520
139,5659,2633.909090909091,192
140,5659,2499.2727272727275,117
141,5659,2792.090909090909,154
142,5659,3056.168316831683,5659
143,5659,2267.5742574257424,114
144,5659,2035.9108910891089,114
145,5659,2186.16,106.5
146,5659,2734.29,700.5
147,5659,2820.4158415841584,893
148,5659,3067.1782178217823,5659
149,5659,2811.91,190.0
150,5659,2721.089108910891,228
151,5659,3043.3465346534654,5659
152,5659,3365.29,5659.0
153,5659,2558.2574257425745,260
154,5659,2605.06,191.0
155,5659,2808.78,1707.0
156,5659,3493.970297029703,5659
157,5659,2852.792079207921,1783
158,5659,2639.4554455445545,748
159,5659,2212.49,113.5
160,5659,2532.5148514851485,785
161,5659,2829.861386138614,2117
162,5659,3038.84,5659.0
163,5659,2615.1717171717173,115
164,5659,2614.29,247.0
165,5659,2760.891089108911,1225
166,5659,2340.4356435643563,145
167,5659,2819.2475247524753,267
168,5659,2333.949494949495,114
169,5659,3115.90099009901,5659
170,5659,3000.0,5659
171,5659,2966.2178217821784,5659
172,5659,2764.9504950495048,118
173,5659,2290.4851485148515,114
174,5659,2786.53,228.5
175,5659,2962.267326732673,5659
176,5659,2311.060606060606,107
177,5659,2920.8,3669.5
178,5659,2634.4141414141413,325
179,5659,2612.23,248.0
180,5659,3398.9,5659.0
181,5659,3065.3069306930693,5659
182,5659,3338.3333333333335,5659
183,5659,2848.59,2216.5
184,5659,2751.237623762376,561
185,5659,2822.34,1541.5
186,5659,2848.019801980198,2333
187,5659,3397.23,5659.0
188,5659,3562.5643564356437,5659
189,5659,2962.9504950495048,5659
190,5659,2808.77,179.5
191,5659,3503.871287128713,5659
192,5659,2800.1881188118814,967
193,5659,3004.940594059406,5659
194,5659,3434.2843137254904,5659.0
195,5659,3451.5841584158416,5659
196,5659,2994.8,5659.0
197,5659,3550.191919191919,5659
198,5659,3433.94,5659.0
199,5659,2954.94,5659.0
200,5659,3337.67,5659.0
201,5659,3320.267326732673,5659
202,5659,3055.56,5659.0
203,5659,3210.267326732673,5659
204,5659,2640.470588235294,114.5
205,5659,2941.09900990099,5659
206,5659,3407.940594059406,5659
207,5659,3154.19,5659.0
208,5659,3045.03,5600.0
209,5659,3061.7070707070707,5659
210,5659,3395.3636363636365,5659
211,5659,3685.878787878788,5659
212,5659,3001.1326530612246,5659.0
213,5659,2629.4747474747473,152
214,5659,2808.242424242424,1912
215,5659,3000.98,5659.0
216,5659,3366.029702970297,5659
217,5659,3230.29702970297,5659
218,5659,2978.05,5659.0
219,5659,3158.060606060606,5659
220,5659,2922.95,5274.5
221,5659,2790.8585858585857,334
222,5659,3210.282828282828,5659
223,5659,2925.11,4867.5
224,5659,3834.78,5659.0
225,5659,2482.4141414141413,228
226,5659,2447.181818181818,114
227,5659,3417.53,5659.0
228,5659,3093.02,5659.0
229,5659,3189.5252525252527,5659
230,5659,2991.23,5659.0
231,5659,3012.4950495049507,5659
232,5659,2726.252525252525,189
233,5659,3037.6464646464647,5659
234,5659,3146.222222222222,5659
235,5659,2873.2475247524753,1839
236,5659,3095.970588235294,5659.0
237,5659,3156.4752475247524,5659
238,5659,3110.059405940594,5659
239,5659,3413.01,5659.0
240,5659,2705.8585858585857,155
241,5659,3005.4752475247524,5659
242,5659,3053.46,5659.0
243,5659,2880.4158415841584,2560
244,5659,2364.81,114.5
245,5659,2824.31,562.5
246,5659,3435.8585858585857,5659
247,5659,2944.717171717172,5659
248,5659,3183.1,5659.0
249,5659,2646.48,209.0
250,5659,2738.37,1839.5
251,5659,2918.3069306930693,4136
252,5659,2902.8217821782177,2560
253,5659,2804.019801980198,191
254,5659,3214.7425742574255,5659
255,5659,2974.2727272727275,3261
256,5659,2580.49,331.0
257,5659,3306.059405940594,5659
258,5659,3163.4554455445545,5659
259,5659,3741.36,5659.0
260,5659,3511.93,5659.0
261,5659,2638.99,654.5
262,5659,2646.09900990099,190
263,5659,3514.7979797979797,5659
264,5659,3581.909090909091,5659
265,5659,3369.0495049504952,5659
266,5659,3242.1881188118814,5659
267,5659,3316.207920792079,5659
268,5659,3075.8811881188117,5659
269,5659,3015.8,4761.0
270,5659,3062.4554455445545,5556
271,5659,3153.069306930693,5659
272,5659,3108.94,5659.0
273,5659,3165.69,5659.0
274,5659,2916.108910891089,5659
275,5659,3459.4752475247524,5659
276,5659,3284.5841584158416,5659
277,5659,2767.6,228.5
278,5659,3688.039603960396,5659
279,5659,3736.7070707070707,5659
280,5659,3152.23,5659.0
281,5659,3401.97,5659.0
282,5659,3566.1782178217823,5659
283,5659,3651.6372549019607,5659.0
284,5659,3723.861386138614,5659
285,5659,3068.03,5659.0
286,5659,2948.90099009901,5659
287,5659,3599.4752475247524,5659
288,5659,3435.5643564356437,5659
289,5659,3491.4950495049507,5659
290,5659,3403.6435643564355,5659
291,5659,2812.92,1005.5
292,5659,2707.772277227723,221
293,5659,3071.990099009901,5659
294,5659,3142.84,5659.0
295,5659,3199.059405940594,5659
296,5659,3113.7524752475247,5659
297,5659,3086.990099009901,5659
298,5659,3149.732673267327,5659
299,5659,3265.366336633663,5659
