generation,best_fitness,mean_fitness,median_fitness
0,31,31.0,31.0
1,113,31.8,31.0
2,112,39.04,31.0
3,114,78.77,100.0
4,114,78.55,100.0
5,114,81.23,100.0
6,114,79.8,100.0
7,115,86.29,100.0
8,115,85.54,100.0
9,151,83.7,100.0
10,2634,104.69,100.0
11,1191,109.2,105.0
12,5659,202.84,113.0
13,5659,373.51,114.0
14,5659,397.32,111.0
15,5659,515.53,111.0
16,5659,622.51,112.5
17,5659,934.32,113.0
18,5659,1121.97,113.0
19,5659,1438.65,114.5
20,5659,1143.8415841584158,114
21,5659,1231.89,116.5
22,5659,1393.03,117.5
23,5659,1485.33,174.5
24,5659,1593.2323232323233,115
25,5659,1652.5959595959596,116
26,5659,1797.26,113.0
27,5659,1590.2828282828282,111
28,5659,1262.2929292929293,111
29,5659,1277.4,111.5
30,5659,1746.4455445544554,114
31,5659,1657.56,115.0
32,5659,1796.39,451.0
33,5659,1628.3465346534654,193
34,5659,1866.3960396039604,113
35,5659,1539.2772277227723,341
36,5659,1653.029702970297,115
37,5659,1754.4356435643565,191
38,5659,1696.6732673267327,114
39,5659,1897.5742574257426,338
40,5659,1400.1089108910892,113
41,5659,1464.26,115.0
42,5659,1960.35,114.5
43,5659,2066.7227722772277,267
44,5659,2071.009900990099,193
45,5659,2006.111111111111,304
46,5659,2076.15,415.0
47,5659,2085.38,451.5
48,5659,2190.3939393939395,711
49,5659,1991.98,285.0
50,5659,2251.37,934.0
51,5659,1686.6666666666667,115
52,5659,1811.989898989899,113
53,5659,1708.5757575757575,114
54,5659,2025.11,115.0
55,5659,2035.4646464646464,340
56,5659,2108.42,284.5
57,5659,2106.686868686869,341
58,5659,1926.81,304.0
59,5659,1694.6190476190477,113
60,5659,2117.7676767676767,137
61,5659,1835.1818181818182,112
62,5659,1982.5757575757575,228
63,5659,1596.36,112.5
64,5659,2005.33,113.0
65,5659,2098.0,196.0
66,5659,2074.32,266.5
67,5659,1779.88,113.5
68,5659,1651.8,112.5
69,5659,1495.18,100.0
70,5659,1792.46,114.5
71,5659,1923.63,113.0
72,5659,1866.82,113.5
73,5659,1879.7,113.0
74,5659,1950.49,106.0
75,5659,1787.62,112.5
76,5659,1796.55,105.5
77,5659,1888.5,100.0
78,5659,1487.5809523809523,111
79,5659,1606.82,111.0
80,5659,1475.36,112.0
81,5659,1823.51,113.5
82,5659,2081.3168316831684,114
83,5659,1897.42,155.0
84,5659,1742.65,100.0
85,5659,1905.18,113.5
86,5659,1730.72,111.0
87,5659,2024.18,112.5
88,5659,1659.2,111.0
89,5659,1625.3434343434344,111
90,5659,2021.15,172.5
91,5659,1834.1683168316831,117
92,5659,1862.148514851485,114
93,5659,1907.950495049505,111
94,5659,2249.08,489.0
95,5659,1843.61,114.0
96,5659,1777.48,154.0
97,5659,1860.7,172.5
98,5659,1962.37,174.5
99,5659,1867.5757575757575,300
100,5659,1872.66,341.0
101,5659,1937.7524752475247,342
102,5659,2057.871287128713,415
103,5659,2260.24,822.5
104,5659,1760.1980198019803,112
105,5659,2029.019801980198,415
106,5659,1692.98,248.0
107,5659,1944.93,115.5
108,5659,1698.24,100.0
109,5659,1714.43,111.0
110,5659,1591.6767676767677,113
111,5659,1964.12,114.0
112,5659,2071.009900990099,113
113,5659,1463.07,112.0
114,5659,1833.88,112.0
115,5659,1652.12,377.5
116,5659,1815.126213592233,228
117,5659,1652.029702970297,114
118,5659,1847.301886792453,111.5
119,5659,2223.5742574257424,268
120,5659,2327.53,461.0
121,5659,2265.831683168317,822
122,5659,2526.8514851485147,1599
123,5659,1831.62,120.0
124,5659,2121.43,599.5
125,5659,2113.65,265.5
126,5659,2141.6039603960394,564
127,5659,1907.3,415.5
128,5659,2065.29,488.0
129,5659,2439.6633663366338,748
130,5659,2415.4455445544554,860
131,5659,2393.156862745098,785.5
132,5659,2407.6435643564355,1192
133,5659,2086.5242718446602,859
134,5659,2319.4190476190474,414
135,5659,2663.04,1359.0
136,5659,2423.7,675.0
137,5659,2315.49,1119.0
138,5659,2889.2871287128714,2636
139,5659,2517.3465346534654,1600
140,5659,2395.6633663366338,934
141,5659,2719.55,1710.0
142,5659,2397.70297029703,934
143,5659,2632.039603960396,1600
144,5659,2349.23,913.5
145,5659,2543.772277227723,1820
146,5659,2311.78,638.0
147,5659,2127.64,229.5
148,5659,2261.939393939394,711
149,5659,2552.73,1563.0
150,5659,2656.9,1859.0
151,5659,2425.252525252525,1192
152,5659,2710.181818181818,2562
153,5659,2405.09,1563.0
154,5659,2526.6,1081.0
155,5659,2512.85,1452.0
156,5659,2488.980198019802,1008
157,5659,2508.7227722772277,1378
158,5659,2310.74,896.5
159,5659,2384.2626262626263,969
160,5659,2558.64,1599.5
161,5659,2652.18,1470.0
162,5659,2624.63,1914.0
163,5659,2483.4242424242425,1378
164,5659,2600.16,1970.0
165,5659,2539.46,1358.0
166,5659,2625.633663366337,1526
167,5659,2647.02,2192.0
168,5659,2496.59,1900.0
169,5659,2555.89,1341.0
170,5659,2535.32,1118.5
171,5659,2652.6666666666665,1896
172,5659,2673.949494949495,1970
173,5659,2381.89898989899,933
174,5659,2471.22,1637.0
175,5659,2211.4554455445545,860
176,5659,2483.44,1506.5
177,5659,2217.0,988.0
178,5659,2438.4455445544554,1156
179,5659,2279.16,933.5
180,5659,2450.6363636363635,1229
181,5659,2701.44,2325.0
182,5659,2813.2929292929293,2932
183,5659,2527.99,710.5
184,5659,2696.85,2340.0
185,5659,2631.97,1246.5
186,5659,2670.6534653465346,1895
187,5659,2298.940594059406,268
