generation,best_fitness,mean_fitness,median_fitness
0,31,31.0,31.0
1,31,30.99,31.0
2,31,31.0,31.0
3,100,31.69,31.0
4,112,36.17,31.0
5,114,62.82,31.0
6,115,89.52,100.0
7,116,85.44,100.0
8,5659,151.87,111.0
9,5659,203.41,100.0
10,5300,384.56,112.0
11,5659,1580.24,114.0
12,5659,2180.34,1581.0
13,5659,1989.81,712.0
14,5659,2414.22,1599.5
15,5659,2399.65,1544.0
16,5659,2826.82,2266.0
17,5659,2512.71,1118.5
18,5659,2817.86,3117.0
19,5659,3015.34,2727.5
20,5659,3503.69,5659.0
21,5659,3167.94,4153.0
22,5659,2630.67,1156.0
23,5659,3031.58,3856.0
24,5659,2961.43,2950.0
25,5659,2645.25,2136.0
26,5659,2989.43,3265.0
27,5659,2516.94,1174.0
28,5659,2314.71,395.0
29,5659,2546.34,1210.5
30,5659,2765.29,2414.0
31,5659,2655.73,1913.5
32,5659,2669.66,1951.0
33,5659,2699.75,2118.0
34,5659,2597.96,1413.5
35,5659,2713.71,2377.0
36,5659,2986.47,3024.0
37,5659,3056.24,3523.5
38,5659,2971.55,3154.0
39,5659,2794.4411764705883,2487.0
40,5659,2912.0582524271845,2524
41,5659,2798.99,2506.0
42,5659,2704.09,2340.0
43,5659,3251.35,4597.0
44,5659,2756.717171717172,2192
45,5659,2936.6767676767677,2266
46,5659,3059.8585858585857,3080
47,5659,3490.57,5659.0
48,5659,3294.14,4819.0
49,5659,3205.88,4060.0
50,5659,2802.37,2598.0
51,5659,2696.71,1174.0
52,5659,3158.69,4060.0
53,5659,2885.871287128713,2932
54,5659,3040.138613861386,3598
55,5659,3102.6732673267325,3154
56,5659,3160.18,4818.0
57,5659,3062.61,4153.0
58,5659,2904.5757575757575,2636
59,5659,2950.4949494949497,2932
60,5659,3270.34,5170.0
61,5659,3231.009900990099,4190
62,5659,2921.039603960396,3376
63,5659,3542.2871287128714,5659
64,5659,3011.34,2913.0
65,5659,3294.626262626263,4930
66,5659,3048.59595959596,4447
67,5659,3345.212121212121,5659
68,5659,3244.83,4486.0
69,5659,3326.4242424242425,5659
70,5659,2980.656565656566,3412
71,5659,3007.56,3154.0
72,5659,3179.86,4615.0
73,5659,3361.45,5659.0
74,5659,2869.61,2710.0
75,5659,3272.16,4726.0
76,5659,3065.5841584158416,3154
77,5659,3633.63,5659.0
78,5659,3660.81,5659.0
79,5659,3405.54,5405.5
80,5659,3115.95,4837.0
81,5659,3301.32,5659.0
82,5659,3009.6,3135.0
83,5659,3267.13,4282.0
84,5659,3219.74,5183.5
85,5659,3513.74,5659.0
86,5659,3256.06,4930.0
87,5659,3396.11,5659.0
88,5659,3132.909090909091,4264
89,5659,2913.1414141414143,2080
90,5659,3339.19,5003.0
91,5659,3486.89,5659.0
92,5659,3548.64,5659.0
93,5659,3356.6237623762377,5558
94,5659,3517.4257425742576,5659
95,5659,2928.92,2599.0
96,5659,3105.34,3598.0
97,5659,2756.92,2024.5
98,5659,3322.97,4819.0
99,5659,3210.34,5659.0
